"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","231.949762","8"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","200.583820","5"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","239.861878","6"," / ","Infeasible"," / "
"rail507","easy","Feasible","3.216574","4","287.000000","174","0.393728"
"thor50dday","hard","Feasible","2.855769","1","135692399.000000","40417","0.999702"
"nw04","easy","Feasible","16.969460","9","33978.000000","16862","0.503738"
"uccase9","easy","Solution not found (time limit exceded)","61.272630","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","85.312699","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","183.642715","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","97.543200","2"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","119.753535","5","-18739.000000","-33269","0.436743"
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","28.218894","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","173.822364","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","38.453371","10"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","213.434639","9","4.000000","4","0.000000"
"supportcase42","easy","Feasible","1.717270","1","1413781863649074432.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","486.914063","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","62.319960","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Feasible","19.367684","1","7534.000000","6259.999997125895","0.169100"
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","40.505420","10"," / ","1473"," / "
"sorrell3","easy","Feasible","125.070878","4","-14.000000","-16","0.125000"
"supportcase10","hard","Solution not found (time limit exceded)","98.600141","2"," / ","7"," / "
"neos-873061","easy","Feasible","36.599084","2","33502.882635","113.6562385063","0.996608"
"nursesched-medium-hint03","hard","Feasible","140.493163","10","16246.000000","115","0.992921"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","43.117790","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.085591","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","95.579407","3"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","134.625487","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","145.541135","9","341.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","43.824502","7","1813.033085","880.9201079999999","0.514118"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","36.313944","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","97.221791","2"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","69.602403","1"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","62.931042","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","197.701037","5"," / ","-34.7"," / "
"map10","easy","Solution not found (time limit exceded)","32.547806","0"," / ","-495"," / "
"map16715-04","easy","Solution not found (time limit exceded)","32.596064","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","32.878762","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","18.309041","7","112556.152383","51906.47737","0.538839"
"neos-4413714-turia","easy","Feasible","76.498297","5","497.223267","45.3701670199998","0.908753"
"neos-631710","easy","Solution not found (time limit exceded)","115.686646","5"," / ","203"," / "
"buildingenergy","easy","Solution not found (time limit exceded)","35.865220","0"," / ","33283.853236"," / "
"k1mushroom","easy","Solution not found (iteration limit exceded)","127.565031","10"," / ","-3288"," / "
"splice1k1","easy","Solution not found (iteration limit exceded)","87.833661","10"," / ","-394"," / "
"physiciansched3-3","easy","Solution not found (time limit exceded)","68.934111","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","323.521067","6"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","116.043942","3"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","57.123334","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","68.661775","2","199218.303300","2351.40309999697","0.988197"
"roi2alpha3n4","easy","Solution not found (iteration limit exceded)","145.652156","10"," / ","-63.20849503"," / "
"neos-5049753-cuanza","easy","Solution not found (time limit exceded)","159.473995","2"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.680128","0"," / ","1"," / "
"co-100","easy","Solution not found (iteration limit exceded)","126.768407","10"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","82.220261","2"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","273.745038","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","101.414909","3"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","121.463146","5","0.297750","0.06724999999999949","0.774139"
"supportcase7","easy","Solution not found (time limit exceded)","88.974033","2"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","34.787655","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","288.010769","10"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","170.200744","5","66246.400000","3217.7","0.951428"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","77.530299","1"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (time limit exceded)","194.065812","2"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","356.241048","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","106.530532","3","-5041.331972","-7559.533053817","0.333116"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","59.331723","2"," / ","182"," / "
"roi5alpha10n8","easy","Solution not found (iteration limit exceded)","262.248724","10"," / ","-52.322274351"," / "
"neos-5114902-kasavu","hard","Solution not found (time limit exceded)","511.019175","8"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","108.404792","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","49.122892","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","183.239694","2"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.337488","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.683059","0"," / ","15.9999999997877"," / "
