"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"eil33-2","easy","Feasible","0.241248","3","1602.885733","934.007915999999","0.417296"
"rmatr100-p10","easy","Feasible","0.431900","1","489.000000","423","0.134969"
"bnatt500","easy","Solution not found (time limit exceded)","78.094226","3"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","16.430988","6","6784027.000000","6307996","0.070169"
"graph20-20-1rand","easy","Feasible","46.633095","5","-8.000000","-9","0.111111"
"neos-1582420","easy","Feasible","2.637993","6","150.000000","90.99999999999996","0.393333"
"swath1","easy","Feasible","1.626035","3","381.700821","379.07129575","0.006889"
"swath3","easy","Feasible","2.011741","3","490.310378","397.76134365","0.188756"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","41.228743","2"," / ","1"," / "
"neos-1456979","easy","Feasible","28.613615","4","210.000000","176","0.161905"
"cod105","easy","Feasible","30.579162","3","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","22.011651","3","8114.082950","6382.099048245999","0.213454"
"air05","easy","Feasible","22.044820","5","30269.000000","26374","0.128680"
"rocI-4-11","easy","Solution not found (time limit exceded)","94.378834","3"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","60.587730","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","26.754239","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","1.010699","1","43.000000","23","0.465116"
"drayage-100-23","easy","Feasible","10.901008","4","142701.163731","103333.87407","0.275872"
"drayage-25-23","easy","Feasible","2.866168","3","187526.612720","101282.647018","0.459903"
"nexp-150-20-8-5","easy","Feasible","16.003899","2","388.000000","231","0.404639"
"ns1208400","easy","Solution not found (time limit exceded)","105.169678","3"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","54.551762","10"," / ","28290"," / "
"dano3_3","easy","Feasible","5.402196","1","577.940101","576.34463303","0.002761"
"dano3_5","easy","Feasible","35.615821","2","579.481859","576.9249159565619","0.004412"
"neos-2978193-inde","easy","Feasible","1.126075","1","-1.908672","-2.38806169","0.200744"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","52.389110","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","35.805490","3"," / ","71820"," / "
"wachplan","easy","Feasible","3.719396","4","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","22.162170","2","434.000000","252","0.419355"
"piperout-08","easy","Solution not found (time limit exceded)","31.882146","2"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","106.552442","4"," / ","20622"," / "
"decomp2","easy","Feasible","39.306869","8","-89.000000","-160","0.443750"
"comp21-2idx","easy","Feasible","55.165930","5","1873.000000","74","0.960491"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","77.428355","3"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","64.986439","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","58.518252","1"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","43.817482","2"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","12.057006","2","204.081749","204.08170701","0.000000"
"trento1","easy","Feasible","20.524061","2","95816504.003600","5189487","0.945839"
"cbs-cta","easy","Feasible","0.935724","1","0.000000","0","0.000000"
"net12","easy","Feasible","21.848479","5","337.000000","214","0.364985"
"fiball","easy","Feasible","51.471709","5","150.000000","138","0.080000"
"mzzv11","easy","Solution not found (time limit exceded)","24.353266","1"," / ","-21718"," / "
"leo1","easy","Feasible","15.515999","3","418004526.400000","404227536.16","0.032959"
"irp","easy","Feasible","0.491275","3","13969.877899","12159.49283539698","0.129592"
"mzzv42z","easy","Solution not found (time limit exceded)","23.331578","1"," / ","-20540"," / "
"neos-950242","easy","Solution not found (time limit exceded)","65.678381","4"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","41.728715","1"," / ","46"," / "
"30n20b8","easy","Solution not found (time limit exceded)","37.710884","6"," / ","302"," / "
"comp07-2idx","easy","Feasible","37.438097","4","1553.000000","6","0.996137"
"neos-1171448","easy","Feasible","10.558411","2","-309.000000","-309","0.000000"
"neos-827175","easy","Solution not found (time limit exceded)","18.937777","1"," / ","112.00152"," / "
"neos-5188808-nattai","easy","Feasible","40.753349","2","0.321171","0.110283622999984","0.656620"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","294.234927","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","31.962770","1"," / ","24"," / "
"neos-662469","easy","Feasible","22.464798","5","1130084.000000","184379.9999999999","0.836844"
"momentum1","easy","Feasible","141.631699","8","205312.873105","109143.4935","0.468404"
"mushroom-best","easy","Feasible","4.860901","2","315.221518","0.0553337612","0.999824"
"germanrr","easy","Solution not found (time limit exceded)","61.178962","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","30.918896","2","4946.000000","4521","0.085928"
"unitcal_7","easy","Solution not found (time limit exceded)","113.924773","3"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","92.249969","3"," / ","17566"," / "
"supportcase40","easy","Feasible","21.292819","3","25557.354806","24256.3122898","0.050907"
"n2seq36q","easy","Feasible","1.687266","3","163000.000000","52200","0.679755"
"leo2","easy","Feasible","0.353161","3","2145735586.260000","404077441.12","0.811683"
"neos-960392","easy","Solution not found (time limit exceded)","69.864641","4"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Feasible","87.185480","3","58449806.118200","55789389.886","0.045516"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","130.902489","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","8.453380","4","272.000000","57.99999999999999","0.786765"
"tbfp-network","easy","Feasible","45.939637","6","109.187500","24.16319444","0.778700"
"blp-ic98","easy","Feasible","11.763758","3","4900.649115","4491.44758395","0.083499"
"neos-860300","easy","Feasible","32.321178","5","5353.000000","3200.999999999998","0.402018"
"blp-ar98","easy","Feasible","18.341274","3","7172.324395","6205.2147104","0.134839"
"neos-933966","easy","Feasible","46.570790","4","325.000000","318","0.021538"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","53.697313","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","42.053418","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","30.811361","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","20.527617","0"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","27.833816","0"," / ","161"," / "
"satellites2-40","easy","Solution not found (iteration limit exceded)","286.022261","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","119.484343","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","57.331244","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.295597","2","3308592279.680000","660705645.759","0.800306"
"hypothyroid-k1","easy","Feasible","22.436204","4","-93.000000","-2851","0.967380"
"fast0507","easy","Feasible","0.653019","2","269.000000","174","0.353160"
"neos8","easy","Feasible","55.789481","5","-3109.000000","-3719","0.164023"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","30.383064","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","107.889764","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","43.218645","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","35.460583","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","52.492114","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.455300","4","1570.000000","30","0.980892"
"sing326","easy","Solution not found (time limit exceded)","60.371854","1"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.372374","2","747400.000000","130800","0.824993"
"sing44","easy","Solution not found (iteration limit exceded)","177.923203","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","0.659632","3","2448456311.200000","529740623.2","0.783643"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","18.267396","0"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","46.487380","1"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","70.802232","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.814287","2","269.000000","174","0.353160"
"thor50dday","hard","Feasible","1.964076","1","75978873.000000","40417","0.999468"
"nw04","easy","Feasible","4.329507","4","18936.000000","16862","0.109527"
"uccase9","easy","Solution not found (time limit exceded)","30.442534","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","126.269569","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","69.144932","7","-235.736400","-237.7566815","0.008497"
"rail01","easy","Solution not found (time limit exceded)","16.889815","0"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","67.786161","4","-14448.000000","-33269","0.565722"
"proteindesign122trx11p8","easy","Feasible","37.126806","7","1772.000000","1747","0.014108"
"neos-2987310-joes","easy","Solution not found (time limit exceded)","88.920761","3"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (time limit exceded)","46.179728","3"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","36.466290","1"," / ","4"," / "
"supportcase42","easy","Feasible","0.743267","1","347350542648867392.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","61.473522","2"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","30.720716","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","30.627408","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (time limit exceded)","50.413630","5"," / ","1473"," / "
"sorrell3","easy","Feasible","48.279885","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (time limit exceded)","47.161401","1"," / ","7"," / "
"neos-873061","easy","Feasible","34.131987","2","89591.366476","113.6562385063","0.998731"
"nursesched-medium-hint03","hard","Solution not found (time limit exceded)","26.484323","2"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","77.344582","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","30.816622","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","50.930074","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","38.741872","2"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","70.799026","6","238.093750","-149.37501","1.000000"
"eilA101-2","easy","Feasible","19.927972","4","1593.934769","880.9201079999999","0.447330"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","22.324790","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","62.400585","1"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","19.529066","0"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (time limit exceded)","96.574229","3"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","105.519104","4"," / ","-34.7"," / "
"map10","easy","Feasible","33.858225","2","-322.000000","-495","0.349495"
"map16715-04","easy","Feasible","28.345369","2","-78.000000","-111","0.297297"
"rail02","easy","Solution not found (time limit exceded)","18.416970","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","26.500231","5","342622.462578","51906.47737","0.848502"
"neos-4413714-turia","easy","Solution not found (time limit exceded)","45.402264","2"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (time limit exceded)","33.342461","2"," / ","203"," / "
"buildingenergy","easy","Feasible","19.364317","1","76199161.398336","33283.853236","0.999563"
"k1mushroom","easy","Feasible","95.565489","7","-180.000000","-3288","0.945255"
"splice1k1","easy","Feasible","37.857661","3","-2.000000","-394","0.994924"
"physiciansched3-3","easy","Solution not found (time limit exceded)","52.213397","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","69.254624","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","68.875341","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","38.460945","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","39.594371","2","6426960.361100","2351.40309999697","0.999634"
"roi2alpha3n4","easy","Feasible","26.448965","3","-45.496019","-63.20849503","0.280223"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","181.640198","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","33.340183","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","30.135124","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","116.258774","3"," / ","0"," / "
"supportcase22","open","Solution not found (time limit exceded)","80.399510","2"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","34.503077","1"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","52.580305","3","0.429000","0.06724999999999949","0.843240"
"supportcase7","easy","Solution not found (time limit exceded)","65.679064","2"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","19.305396","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","71.935306","3"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","54.281358","3","366137.500000","3217.7","0.991212"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","23.703865","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","223.424804","10"," / ","935"," / "
"s100","hard","Solution not found (time limit exceded)","44.670726","2"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","38.628214","2","-6826.257528","-7559.533053817","0.097000"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","31.206804","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","64.385588","4","-23.574934","-52.322274351","0.549428"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","258.540038","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","33.035036","0"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","34.622071","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","90.774133","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","18.719408","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","21.933903","0"," / ","15.9999999997877"," / "
