"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-950242","easy","Solution not found (iteration limit exceded)","164.475439","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","151.802069","2"," / ","46"," / "
"30n20b8","easy","Solution not found (time limit exceded)","36.648165","2"," / ","302"," / "
"comp07-2idx","easy","Feasible","52.768403","4","1658.000000","6","0.996381"
"neos-1171448","easy","Feasible","14.976696","3","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","40.880700","3","113.001730","112.00152","0.008851"
"neos-5188808-nattai","easy","Feasible","88.594333","3","0.171153","0.110283622999984","0.355643"
"satellites2-60-fs","easy","Solution not found (time limit exceded)","292.048044","4"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","124.064150","2"," / ","24"," / "
"neos-662469","easy","Feasible","19.575606","5","1165077.500000","184379.9999999999","0.841744"
"momentum1","easy","Feasible","353.174528","9","282182.413104","109143.4935","0.613217"
"mushroom-best","easy","Feasible","35.114864","2","1474.411473","0.0553337612","0.999962"
"germanrr","easy","Solution not found (time limit exceded)","141.185734","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","54.967275","2","4771.000000","4521","0.052400"
"unitcal_7","easy","Solution not found (time limit exceded)","184.581955","2"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","183.357712","3"," / ","17566"," / "
"supportcase40","easy","Feasible","49.016658","3","25544.733103","24256.3122898","0.050438"
"n2seq36q","easy","Feasible","7.389086","4","156200.000000","52200","0.665813"
"leo2","easy","Feasible","0.827309","3","2033912083.780000","404077441.12","0.801330"
"neos-960392","easy","Feasible","105.033208","7","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","210.288955","3","59936617.384600","55789389.886","0.069194"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","183.700518","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","8.348040","4","277.000000","57.99999999999999","0.790614"
"tbfp-network","easy","Feasible","22.061337","4","93.159722","24.16319444","0.740626"
"blp-ic98","easy","Feasible","38.140965","3","4656.288296","4491.44758395","0.035402"
"neos-860300","easy","Feasible","11.965138","3","3435.000000","3200.999999999998","0.068122"
"blp-ar98","easy","Feasible","43.949088","5","7244.159370","6205.2147104","0.143418"
"neos-933966","easy","Feasible","83.243832","4","325.000000","318","0.021538"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","114.763747","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","40.568158","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","70.858271","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","39.100904","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","30.477714","2","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","652.967783","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (time limit exceded)","139.582389","5"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","135.506816","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.636749","3","3508360620.480000","660705645.759","0.811677"
"hypothyroid-k1","easy","Feasible","6.205153","4","-388.000000","-2851","0.863907"
"fast0507","easy","Feasible","0.825405","2","252.000000","174","0.309524"
"neos8","easy","Feasible","142.237384","7","-3495.000000","-3719","0.060231"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","125.329241","1"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","266.211593","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","37.346005","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","58.744785","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","95.088686","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","5.914068","5","1189.000000","30","0.974769"
"sing326","easy","Solution not found (iteration limit exceded)","419.713097","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.426084","2","841600.000000","130800","0.844582"
"sing44","easy","Solution not found (iteration limit exceded)","435.442811","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.600518","3","2549328508.319999","529740623.2","0.792204"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","105.827855","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","229.389520","3"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","146.052423","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","1.215264","2","262.000000","174","0.335878"
"thor50dday","hard","Feasible","2.203307","1","76016184.000000","40417","0.999468"
"nw04","easy","Feasible","5.141696","4","16950.000000","16862","0.005192"
"uccase9","easy","Solution not found (time limit exceded)","70.468202","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","134.627479","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","96.909938","7","-237.748765","-237.7566815","0.000033"
"rail01","easy","Solution not found (time limit exceded)","80.876523","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","144.869689","4","-13491.000000","-33269","0.594487"
"proteindesign122trx11p8","easy","Feasible","15.895715","7","1767.000000","1747","0.011319"
"neos-2987310-joes","easy","Solution not found (time limit exceded)","100.116328","2"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","235.736905","10"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","107.910928","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","1.404993","1","760079057487809024.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","121.808943","2"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","70.936553","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","70.746562","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Feasible","41.401545","9","1509.000000","1473","0.023857"
"sorrell3","easy","Feasible","72.446170","2","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","364.619402","10"," / ","7"," / "
"neos-873061","easy","Feasible","48.505135","2","9477.156243","113.6562385063","0.988007"
"nursesched-medium-hint03","hard","Feasible","100.022451","5","10932.000000","115","0.989480"
"neos-4763324-toguru","easy","Feasible","79.765978","8","3770.163094","1613.03884585","0.572157"
"uccase12","easy","Solution not found (time limit exceded)","71.167756","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","128.136695","2"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","87.676519","3"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","117.462703","6","250.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","29.026635","4","1746.852177","880.9201079999999","0.495710"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","43.590065","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","131.805959","1"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","79.703536","1"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","366.563494","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","382.918801","7"," / ","-34.7"," / "
"map10","easy","Feasible","13.081712","1","-344.000000","-495","0.305051"
"map16715-04","easy","Feasible","62.696253","2","-64.000000","-111","0.423423"
"rail02","easy","Solution not found (time limit exceded)","40.669915","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","17.429782","5","152267.622897","51906.47737","0.659110"
"neos-4413714-turia","easy","Feasible","31.683871","3","496.942213","45.3701670199998","0.908701"
"neos-631710","easy","Solution not found (time limit exceded)","62.224825","2"," / ","203"," / "
"buildingenergy","easy","Feasible","81.335976","2","62993764.318952","33283.853236","0.999472"
"k1mushroom","easy","Solution not found (time limit exceded)","110.726497","2"," / ","-3288"," / "
"splice1k1","easy","Feasible","82.645109","4","1.000000","-394","1.000000"
"physiciansched3-3","easy","Solution not found (time limit exceded)","114.008620","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","133.101056","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","142.326589","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","76.909357","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","79.942664","2","1737873.892100","2351.40309999697","0.998647"
"roi2alpha3n4","easy","Feasible","68.089815","4","-49.017322","-63.20849503","0.224514"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","385.739268","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","73.846986","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","95.359789","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","258.291920","3"," / ","0"," / "
"supportcase22","open","Solution not found (time limit exceded)","493.849624","9"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","147.554278","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","126.127716","4","0.067250","0.06724999999999949","0.000000"
"supportcase7","easy","Solution not found (time limit exceded)","63.645559","0"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","39.748263","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","223.613431","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","116.765807","3","366450.600000","3217.7","0.991219"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","45.948460","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","402.837412","10"," / ","935"," / "
"s100","hard","Solution not found (time limit exceded)","326.567805","6"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","79.559884","2","-6704.089708","-7559.533053817","0.113161"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","69.981792","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","115.240536","4","-22.482340","-52.322274351","0.570310"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","498.182771","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","131.329146","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","108.454174","1"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","122.136111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","38.566520","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","42.817126","0"," / ","15.9999999997877"," / "
