"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"reblock115","easy","Feasible","124.605532","5","-35082071.073683","-36800603.2332","0.046698"
"fhnw-binpack4-48","easy","Solution not found (time limit exceded)","214.614466","4"," / ","0"," / "
"rococoB10-011000","easy","Solution not found (iteration limit exceded)","66.196593","5"," / ","19449"," / "
"roll3000","easy","Feasible","28.356381","5","14646.000000","12889.999992","0.119896"
"cost266-UUE","easy","Feasible","56.305341","2","27281420.000000","25148940.55999998","0.078166"
"icir97_tension","easy","Feasible","43.612119","4","6626.000000","6375","0.037881"
"neos-3024952-loue","easy","Feasible","217.590441","5","75644.000000","26756","0.646291"
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","66.882486","5"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","30.174824","1","527.000000","230","0.563567"
"nu25-pr12","easy","Solution not found (iteration limit exceded)","124.242370","5"," / ","53904.99999999999"," / "
"neos-5107597-kakapo","easy","Solution not found (iteration limit exceded)","85.116678","5"," / ","3644.99999999952"," / "
"neos-4387871-tavua","hard","Feasible","30.329401","2","46.112620","33.384729927","0.276017"
"sct2","easy","Feasible","30.820285","3","-230.989162","-230.9891623","0.000000"
"bnatt400","easy","Solution not found (iteration limit exceded)","124.110004","5"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","30.667049","5"," / ","-3"," / "
"supportcase18","easy","Feasible","7.383463","3","48.000000","48","0.000000"
"seymour","easy","Feasible","6.466828","2","457.000000","423","0.074398"
"seymour1","easy","Feasible","23.954835","2","425.051777","410.76370139","0.033615"
"eil33-2","easy","Feasible","0.286285","3","1253.900672","934.007915999999","0.255118"
"rmatr100-p10","easy","Feasible","2.986777","2","452.000000","423","0.064159"
"bnatt500","easy","Solution not found (time limit exceded)","193.243909","4"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Solution not found (iteration limit exceded)","5.155014","5"," / ","6307996"," / "
"graph20-20-1rand","easy","Feasible","33.951277","5","-7.000000","-9","0.222222"
"neos-1582420","easy","Feasible","1.417910","4","136.000000","90.99999999999996","0.330882"
"swath1","easy","Feasible","1.276703","3","379.071296","379.07129575","0.000000"
"swath3","easy","Feasible","0.778881","3","559.756863","397.76134365","0.289403"
"peg-solitaire-a3","easy","Solution not found (iteration limit exceded)","127.577199","5"," / ","1"," / "
"neos-1456979","easy","Feasible","102.507852","5","248.000000","176","0.290323"
"cod105","easy","Feasible","54.914756","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","36.953098","3","8128.139811","6382.099048245999","0.214814"
"air05","easy","Feasible","16.842216","4","33424.000000","26374","0.210926"
"rocI-4-11","easy","Solution not found (time limit exceded)","113.796712","2"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","120.576731","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","42.054285","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","1.485312","1","39.000000","23","0.410256"
"drayage-100-23","easy","Feasible","3.385655","3","136715.822239","103333.87407","0.244170"
"drayage-25-23","easy","Solution not found (iteration limit exceded)","32.849965","5"," / ","101282.647018"," / "
"nexp-150-20-8-5","easy","Feasible","31.001266","2","355.000000","231","0.349296"
"ns1208400","easy","Solution not found (time limit exceded)","90.094754","1"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","26.240797","5"," / ","28290"," / "
"dano3_3","easy","Feasible","19.376045","1","579.040071","576.34463303","0.004655"
"dano3_5","easy","Feasible","64.011790","2","577.784921","576.9249159565619","0.001488"
"neos-2978193-inde","easy","Feasible","0.678925","1","-1.799402","-2.38806169","0.246501"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","100.160484","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","64.149711","4"," / ","71820"," / "
"wachplan","easy","Feasible","3.459677","4","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","51.042239","3","422.000000","252","0.402844"
"piperout-08","easy","Solution not found (time limit exceded)","35.951847","1"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","60.326047","1"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","23.709861","5"," / ","-160"," / "
"comp21-2idx","easy","Feasible","64.368670","4","2768.000000","74","0.973266"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","120.394980","2"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","127.966162","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","158.198160","2"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","54.417049","2"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","16.177217","1","207.830355","204.08170701","0.018037"
"trento1","easy","Feasible","31.817132","2","106991536.010200","5189487","0.951496"
"cbs-cta","easy","Feasible","0.961325","1","0.000000","0","0.000000"
"net12","easy","Feasible","58.092697","5","337.000000","214","0.364985"
"fiball","easy","Feasible","68.657120","4","139.000000","138","0.007194"
"mzzv11","easy","Solution not found (time limit exceded)","40.814559","1"," / ","-21718"," / "
"leo1","easy","Feasible","0.310192","2","1100814467.520000","404227536.16","0.632792"
"irp","easy","Feasible","1.187982","4","13100.882712","12159.49283539698","0.071857"
"mzzv42z","easy","Solution not found (time limit exceded)","128.683449","4"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","67.356302","5"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","80.742995","1"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","63.502444","5"," / ","302"," / "
"comp07-2idx","easy","Solution not found (iteration limit exceded)","101.801359","5"," / ","6"," / "
"neos-1171448","easy","Feasible","7.640031","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","36.451569","3","113.001720","112.00152","0.008851"
"neos-5188808-nattai","easy","Feasible","58.647519","2","0.574820","0.110283622999984","0.808142"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","267.593710","5"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","106.531132","3"," / ","24"," / "
"neos-662469","easy","Feasible","31.468828","5","1202396.500000","184379.9999999999","0.846656"
"momentum1","easy","Solution not found (time limit exceded)","247.689376","3"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","18.454639","2","123.356361","0.0553337612","0.999551"
"germanrr","easy","Solution not found (time limit exceded)","162.274325","3"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","43.152448","2","4784.000000","4521","0.054975"
"unitcal_7","easy","Solution not found (time limit exceded)","159.193528","2"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","128.547294","3"," / ","17566"," / "
"supportcase40","easy","Feasible","50.558552","4","24893.158916","24256.3122898","0.025583"
"n2seq36q","easy","Feasible","2.533267","4","145800.000000","52200","0.641975"
"leo2","easy","Feasible","0.221859","2","1001757944.960000","404077441.12","0.596632"
"neos-960392","easy","Solution not found (iteration limit exceded)","108.334486","5"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Feasible","227.425881","4","60488102.431600","55789389.886","0.077680"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","66.207727","5"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","24.025903","5","296.000000","57.99999999999999","0.804054"
"tbfp-network","easy","Feasible","21.071836","4","106.482639","24.16319444","0.773079"
"blp-ic98","easy","Feasible","8.166083","3","4869.223920","4491.44758395","0.077585"
"neos-860300","easy","Feasible","6.646655","4","5226.000000","3200.999999999998","0.387486"
"blp-ar98","easy","Feasible","10.076693","3","7495.433374","6205.2147104","0.172134"
"neos-933966","easy","Feasible","74.546001","4","326.000000","318","0.024540"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","98.710570","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","55.583983","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","60.796014","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","33.596220","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","41.950901","2","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","279.233373","5"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","111.741307","5"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","102.053285","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.711772","3","4416137017.279999","660705645.759","0.850388"
"hypothyroid-k1","easy","Feasible","36.938742","5","-2253.000000","-2851","0.209751"
"fast0507","easy","Feasible","0.248964","1","2534.000000","174","0.931334"
"neos8","easy","Solution not found (iteration limit exceded)","121.722560","5"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","60.360125","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","153.202549","3"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","47.057713","5"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","64.469275","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","98.550455","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.512340","4","1552.000000","30","0.980670"
"sing326","easy","Solution not found (iteration limit exceded)","184.869857","5"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.370706","3","2452400.000000","130800","0.946664"
"sing44","easy","Solution not found (iteration limit exceded)","209.030648","5"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.413017","4","2989194689.120000","529740623.2","0.822781"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","94.647239","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","157.426693","2"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","167.541213","3"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.259873","1","2464.000000","174","0.929383"
"thor50dday","hard","Feasible","1.954043","1","76966990.000000","40417","0.999475"
"nw04","easy","Feasible","4.139131","4","24676.000000","16862","0.316664"
"uccase9","easy","Solution not found (time limit exceded)","60.417700","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","79.187697","5"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","65.762421","5"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","66.659164","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","93.735945","4","-16236.000000","-33269","0.511978"
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","70.058750","5"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","86.773009","5"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","62.658096","5"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","96.335933","2"," / ","4"," / "
"supportcase42","easy","Feasible","0.753768","1","384084648417100928.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","166.403339","3"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.791877","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","60.618342","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","34.247265","5"," / ","1473"," / "
"sorrell3","easy","Feasible","93.355920","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","155.939589","5"," / ","7"," / "
"neos-873061","easy","Feasible","62.444812","2","9171.353641","113.6562385063","0.987607"
"nursesched-medium-hint03","hard","Feasible","82.331708","5","11681.000000","115","0.990155"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","30.534417","5"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","60.968956","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","75.501078","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","130.526996","4"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","99.719649","5","210.937500","-149.37501","1.000000"
"eilA101-2","easy","Feasible","7.992478","4","1795.645639","880.9201079999999","0.509413"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","37.252958","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","112.956813","1"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","69.893593","1"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","100.790689","5"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (iteration limit exceded)","200.497152","5"," / ","-34.7"," / "
"map10","easy","Feasible","38.973895","2","-460.000000","-495","0.070707"
"map16715-04","easy","Feasible","40.316973","2","-78.000000","-111","0.297297"
"rail02","easy","Solution not found (time limit exceded)","33.801775","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","8.599529","4","102184.195079","51906.47737","0.492030"
"neos-4413714-turia","easy","Feasible","58.658065","4","493.626107","45.3701670199998","0.908088"
"neos-631710","easy","Solution not found (time limit exceded)","58.311989","2"," / ","203"," / "
"buildingenergy","easy","Feasible","12.110588","1","10216344934.788624","33283.853236","0.999997"
"k1mushroom","easy","Feasible","138.310263","4","-54.000000","-3288","0.983577"
"splice1k1","easy","Feasible","42.870308","5","-106.000000","-394","0.730964"
"physiciansched3-3","easy","Solution not found (time limit exceded)","98.563620","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","117.208622","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","128.969327","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","69.043337","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","69.473090","2","2709362.757900","2351.40309999697","0.999132"
"roi2alpha3n4","easy","Feasible","80.749198","5","-49.883411","-63.20849503","0.210812"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","165.428613","5"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.266905","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","66.665679","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","37.234444","0"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","207.253690","5"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","128.321240","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","69.837737","3","0.186250","0.06724999999999949","0.638926"
"supportcase7","easy","Solution not found (time limit exceded)","49.785772","0"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","36.374346","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","154.808717","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","99.290023","3","366056.800000","3217.7","0.991210"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","39.873016","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","232.115540","5"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","170.603901","5"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","67.278418","2","-5794.969674","-7559.533053817","0.233422"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","60.131031","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","139.923571","5","-33.055898","-52.322274351","0.368225"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","223.230211","5"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","113.305069","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","47.069644","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","46.136111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.365980","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.890344","0"," / ","15.9999999997877"," / "
