"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"app1-1","easy","Solution not found (iteration limit exceded)","46.083404","10"," / ","-3"," / "
"supportcase18","easy","Feasible","40.871052","4","48.000000","48","0.000000"
"seymour","easy","Feasible","2.921155","2","461.000000","423","0.082430"
"seymour1","easy","Feasible","20.390046","2","424.701483","410.76370139","0.032818"
"eil33-2","easy","Feasible","0.252228","3","1136.074584","934.007915999999","0.177864"
"rmatr100-p10","easy","Feasible","4.160825","1","439.000000","423","0.036446"
"bnatt500","easy","Solution not found (time limit exceded)","383.573726","6"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Solution not found (iteration limit exceded)","14.580486","10"," / ","6307996"," / "
"graph20-20-1rand","easy","Feasible","139.591342","5","-7.000000","-9","0.222222"
"neos-1582420","easy","Feasible","1.140898","3","147.000000","90.99999999999996","0.380952"
"swath1","easy","Feasible","1.281104","3","574.276225","379.07129575","0.339915"
"swath3","easy","Feasible","1.528828","3","479.161849","397.76134365","0.169881"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","159.553140","3"," / ","1"," / "
"neos-1456979","easy","Feasible","43.095550","5","205.000000","176","0.141463"
"cod105","easy","Feasible","135.709778","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","53.391469","3","8844.971565","6382.099048245999","0.278449"
"air05","easy","Feasible","6.970055","5","31668.000000","26374","0.167172"
"rocI-4-11","easy","Solution not found (time limit exceded)","419.264637","7"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","350.811788","4"," / ","-17783"," / "
"neos-1171737","easy","Feasible","49.980170","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","3.239825","1","42.000000","23","0.452381"
"drayage-100-23","easy","Feasible","3.346035","3","150577.449646","103333.87407","0.313749"
"drayage-25-23","easy","Feasible","4.911227","3","135840.862942","101282.647018","0.254402"
"nexp-150-20-8-5","easy","Feasible","46.127824","2","341.000000","231","0.322581"
"ns1208400","easy","Solution not found (time limit exceded)","405.278162","4"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","58.034915","10"," / ","28290"," / "
"dano3_3","easy","Feasible","52.733711","2","577.438953","576.34463303","0.001895"
"dano3_5","easy","Feasible","96.950751","2","578.010567","576.9249159565619","0.001878"
"neos-2978193-inde","easy","Feasible","0.655042","1","-2.168940","-2.38806169","0.091757"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","143.267258","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","169.086934","4"," / ","71820"," / "
"wachplan","easy","Feasible","4.164294","6","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","52.081336","2","440.000000","252","0.427273"
"piperout-08","easy","Solution not found (time limit exceded)","236.060522","6"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (iteration limit exceded)","263.387537","10"," / ","20622"," / "
"decomp2","easy","Feasible","17.203974","6","-79.000000","-160","0.506250"
"comp21-2idx","easy","Feasible","70.156004","5","2648.000000","74","0.972054"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","360.549286","4"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","122.636640","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","204.676427","2"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","129.733187","4"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","19.695322","2","234.773692","204.08170701","0.130730"
"trento1","easy","Feasible","47.702097","2","96559739.005700","5189487","0.946256"
"cbs-cta","easy","Feasible","0.985290","1","0.000000","0","0.000000"
"net12","easy","Feasible","32.270917","7","316.000000","214","0.322785"
"fiball","easy","Feasible","138.448857","4","175.000000","138","0.211429"
"mzzv11","easy","Solution not found (time limit exceded)","93.069528","2"," / ","-21718"," / "
"leo1","easy","Feasible","0.138493","2","1137200605.760000","404227536.16","0.644542"
"irp","easy","Feasible","0.668965","3","13647.227819","12159.49283539698","0.109014"
"mzzv42z","easy","Solution not found (time limit exceded)","52.588774","1"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","56.252986","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","139.470865","1"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","23.122906","10"," / ","302"," / "
"comp07-2idx","easy","Feasible","25.408694","4","2008.000000","6","0.997012"
"neos-1171448","easy","Feasible","13.198856","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","95.672620","3","114.001690","112.00152","0.017545"
"neos-5188808-nattai","easy","Feasible","68.336650","2","1.010622","0.110283622999984","0.890875"
"satellites2-60-fs","easy","Feasible","636.471115","10","49.000000","-19.0000000001","1.000000"
"brazil3","easy","Solution not found (time limit exceded)","254.499080","4"," / ","24"," / "
"neos-662469","easy","Feasible","52.003385","6","1585284.000000","184379.9999999999","0.883693"
"momentum1","easy","Feasible","329.060238","9","237291.071779","109143.4935","0.540044"
"mushroom-best","easy","Feasible","7.571800","2","1587.458983","0.0553337612","0.999965"
"germanrr","easy","Feasible","197.936182","4","50040895.270600","47095869.649","0.058852"
"rmatr200-p5","easy","Feasible","62.508217","2","4709.000000","4521","0.039924"
"unitcal_7","easy","Solution not found (time limit exceded)","318.611421","3"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","141.498281","2"," / ","17566"," / "
"supportcase40","easy","Feasible","50.525140","3","28060.426320","24256.3122898","0.135569"
"n2seq36q","easy","Feasible","2.120183","3","134200.000000","52200","0.611028"
"leo2","easy","Feasible","0.377896","3","1988494931.840000","404077441.12","0.796792"
"neos-960392","easy","Feasible","101.812894","8","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","405.445797","5","58868347.850500","55789389.886","0.052302"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","145.787069","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","10.018392","4","287.000000","57.99999999999999","0.797909"
"tbfp-network","easy","Feasible","16.044126","4","92.914583","24.16319444","0.739942"
"blp-ic98","easy","Feasible","3.198691","3","5662.834040","4491.44758395","0.206855"
"neos-860300","easy","Feasible","7.974667","3","4647.000000","3200.999999999998","0.311168"
"blp-ar98","easy","Feasible","11.727946","3","6866.149819","6205.2147104","0.096260"
"neos-933966","easy","Feasible","109.961537","4","320.000000","318","0.006250"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","143.840656","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","95.317103","5","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","91.070607","4"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","381.093681","10"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","48.782938","2","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","819.655866","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","314.425683","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","158.897919","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.683408","3","3389626792.320000","660705645.759","0.805080"
"hypothyroid-k1","easy","Feasible","63.040860","7","-2850.000000","-2851","0.000351"
"fast0507","easy","Feasible","0.260941","1","2514.000000","174","0.930788"
"neos8","easy","Feasible","162.952130","8","-3505.000000","-3719","0.057542"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","84.799785","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","421.730276","5"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","49.645875","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","194.505512","3"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","301.277648","4"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.335689","4","1555.000000","30","0.980707"
"sing326","easy","Solution not found (time limit exceded)","539.533573","9"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.399251","3","2159000.000000","130800","0.939416"
"sing44","easy","Solution not found (iteration limit exceded)","506.940414","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.682325","3","840159039.840000","529740623.2","0.369476"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","249.834959","4"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","168.405658","1"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","211.276759","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.270841","1","2453.000000","174","0.929066"
"thor50dday","hard","Feasible","2.199065","1","77089275.000000","40417","0.999476"
"nw04","easy","Feasible","4.960402","4","49428.000000","16862","0.658857"
"uccase9","easy","Solution not found (time limit exceded)","90.746533","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","118.613871","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","137.029401","8","-237.754933","-237.7566815","0.000007"
"rail01","easy","Solution not found (time limit exceded)","302.734199","5"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","139.882332","4","-16474.000000","-33269","0.504824"
"proteindesign122trx11p8","easy","Feasible","20.223886","7","1787.000000","1747","0.022384"
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","220.766594","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (time limit exceded)","119.567777","4"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","132.858755","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.784833","1","410328173432493696.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","433.352026","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","90.912441","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","90.665819","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (time limit exceded)","125.080760","3"," / ","1473"," / "
"sorrell3","easy","Feasible","138.733599","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","463.549480","10"," / ","7"," / "
"neos-873061","easy","Feasible","54.699972","2","9759.791354","113.6562385063","0.988355"
"nursesched-medium-hint03","hard","Feasible","124.308010","5","10455.000000","115","0.989000"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","87.891503","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","91.145625","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","158.943567","2"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","104.192120","4"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","152.063060","5","272.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","55.003693","4","1697.556303","880.9201079999999","0.481066"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","53.472503","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","159.928478","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","114.521760","3","684592456.409344","586803238.6567289","0.142843"
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","320.406229","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","200.568194","3"," / ","-34.7"," / "
"map10","easy","Feasible","71.840693","2","-233.000000","-495","0.529293"
"map16715-04","easy","Feasible","55.635124","2","-48.000000","-111","0.567568"
"rail02","easy","Solution not found (time limit exceded)","49.223059","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","12.496875","5","92428.682842","51906.47737","0.438416"
"neos-4413714-turia","easy","Feasible","41.685519","3","491.299550","45.3701670199998","0.907653"
"neos-631710","easy","Solution not found (time limit exceded)","65.249284","2"," / ","203"," / "
"buildingenergy","easy","Feasible","24.089861","1","76474297.832593","33283.853236","0.999565"
"k1mushroom","easy","Feasible","111.447123","5","-144.000000","-3288","0.956204"
"splice1k1","easy","Feasible","55.085584","3","-20.000000","-394","0.949239"
"physiciansched3-3","easy","Solution not found (time limit exceded)","143.126511","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","345.365257","4"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","190.041323","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","99.416357","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","99.941854","2","2330062.117300","2351.40309999697","0.998991"
"roi2alpha3n4","easy","Feasible","45.520367","4","-52.659370","-63.20849503","0.166894"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","530.313003","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","93.649001","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","77.335883","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","52.312669","0"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","552.878533","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","151.860168","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","48.861033","3","0.067250","0.06724999999999949","0.000000"
"supportcase7","easy","Feasible","312.106600","7","851.540238","-1132.223177","1.000000"
"ns1760995","easy","Solution not found (time limit exceded)","49.887670","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","480.030271","9"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","146.628474","3","366410.200000","3217.7","0.991218"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","56.925150","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","594.310561","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","574.821504","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","99.434460","2","-7427.023751","-7559.533053817","0.017529"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","89.172984","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","183.568843","5","-34.048845","-52.322274351","0.349248"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","604.151650","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","161.328246","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","188.026296","2"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","230.558191","2"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","48.704257","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","52.822890","0"," / ","15.9999999997877"," / "
