"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"p200x1188c","easy","Feasible","0.054923","1","615440.000000","15078","0.975500"
"neos-4338804-snowy","hard","Feasible","1.275483","3","2072.000000","1471","0.290058"
"50v-10","easy","Feasible","0.022377","1","2745503.832768","3311.1799841","0.998794"
"pg","easy","Feasible","1.142041","1","-8164.011191","-8674.34260712","0.058832"
"mc11","easy","Feasible","4.928962","1","28033.000000","11688.99999999966","0.583027"
"gmu-35-40","easy","Feasible","74.595035","3","-2249312.098800","-2406733.3688","0.065409"
"neos-4954672-berkel","easy","Feasible","3.707867","1","3070349.000000","2612710","0.149051"
"mik-250-20-75-4","easy","Feasible","0.497896","3","81953.000000","-52301","1.000000"
"mcsched","easy","Solution not found (iteration limit exceded)","5.096124","15"," / ","211913"," / "
"pg5_34","easy","Feasible","0.734340","1","-13966.398094","-14339.35345","0.026009"
"n5-3","easy","Feasible","0.069200","1","6150855.000000","8104.999999993999","0.998682"
"lotsize","easy","Feasible","75.739544","3","1659729.000000","1480195","0.108171"
"ran14x18-disj-8","easy","Feasible","0.048342","1","9249.000000","3712","0.598659"
"rococoC10-001000","easy","Feasible","4.286634","6","27464.000000","11460","0.582726"
"gmu-35-50","easy","Feasible","107.895229","4","-2544436.257500","-2607958.33","0.024357"
"b1c1s1","easy","Feasible","30.091326","1","28095.680000","24544.25","0.126405"
"uct-subprob","easy","Feasible","52.107305","2","327.000000","314","0.039755"
"neos17","easy","Feasible","4.229491","3","0.418318","0.1500025774","0.641415"
"bppc4-08","easy","Feasible","0.422707","3","57.000000","53","0.070175"
"qap10","easy","Feasible","15.769041","6","524.000000","339.9999999983871","0.351145"
"cvs16r128-89","easy","Feasible","27.922726","6","-89.000000","-97","0.082474"
"milo-v12-6-r2-40-1","easy","Feasible","689.132262","13","370505.735648","326481.14282799","0.118823"
"reblock115","easy","Feasible","90.824058","4","-34618795.013041","-36800603.2332","0.059287"
"fhnw-binpack4-48","easy","Solution not found (time limit exceded)","246.247665","5"," / ","0"," / "
"rococoB10-011000","easy","Solution not found (time limit exceded)","128.996517","10"," / ","19449"," / "
"roll3000","easy","Feasible","46.882197","7","13618.000000","12889.999992","0.053459"
"cost266-UUE","easy","Feasible","60.238911","2","28135794.260000","25148940.55999998","0.106158"
"icir97_tension","easy","Feasible","67.042513","4","6621.000000","6375","0.037155"
"neos-3024952-loue","easy","Feasible","217.950371","5","66093.000000","26756","0.595176"
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","73.303743","15"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","30.175638","1","827.000000","230","0.721886"
"nu25-pr12","easy","Solution not found (iteration limit exceded)","212.475411","15"," / ","53904.99999999999"," / "
"neos-5107597-kakapo","easy","Feasible","92.677127","7","19008.000000","3644.99999999952","0.808239"
"neos-4387871-tavua","hard","Feasible","32.072729","2","53.769460","33.384729927","0.379114"
"sct2","easy","Feasible","7.045559","2","-224.255174","-230.9891623","0.029153"
"bnatt400","easy","Solution not found (time limit exceded)","200.816994","7"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","31.501954","15"," / ","-3"," / "
"supportcase18","easy","Feasible","60.866765","4","49.000000","48","0.020408"
"seymour","easy","Feasible","6.835809","3","450.000000","423","0.060000"
"seymour1","easy","Feasible","21.167012","2","417.803962","410.76370139","0.016851"
"eil33-2","easy","Feasible","0.170042","3","2326.874604","934.007915999999","0.598600"
"rmatr100-p10","easy","Feasible","1.160717","2","473.000000","423","0.105708"
"bnatt500","easy","Solution not found (time limit exceded)","103.457838","2"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","18.536687","5","6657548.000000","6307996","0.052505"
"graph20-20-1rand","easy","Feasible","92.859305","6","-6.000000","-9","0.333333"
"neos-1582420","easy","Feasible","1.987854","4","154.000000","90.99999999999996","0.409091"
"swath1","easy","Feasible","1.364134","3","525.665184","379.07129575","0.278873"
"swath3","easy","Feasible","1.200919","3","564.647500","397.76134365","0.295558"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","227.346531","5"," / ","1"," / "
"neos-1456979","easy","Feasible","52.326528","5","207.000000","176","0.149758"
"cod105","easy","Feasible","32.004668","3","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","41.530011","3","8558.601469","6382.099048245999","0.254306"
"air05","easy","Feasible","2.139850","4","31005.000000","26374","0.149363"
"rocI-4-11","easy","Solution not found (time limit exceded)","131.718469","3"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","120.536711","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","60.085719","2","-194.000000","-195","0.005128"
"glass-sc","easy","Feasible","2.241187","1","40.000000","23","0.425000"
"drayage-100-23","easy","Feasible","3.468879","3","127998.589325","103333.87407","0.192695"
"drayage-25-23","easy","Feasible","3.418885","3","120637.722130","101282.647018","0.160440"
"nexp-150-20-8-5","easy","Feasible","61.259758","3","330.000000","231","0.300000"
"ns1208400","easy","Solution not found (time limit exceded)","210.180082","3"," / ","2"," / "
"traininstance6","easy","Solution not found (time limit exceded)","71.193345","8"," / ","28290"," / "
"dano3_3","easy","Feasible","17.025264","2","576.344633","576.34463303","0.000000"
"dano3_5","easy","Feasible","65.892060","2","578.266311","576.9249159565619","0.002320"
"neos-2978193-inde","easy","Feasible","5.435943","1","-1.863757","-2.38806169","0.219552"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","105.452740","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","119.794599","4"," / ","71820"," / "
"wachplan","easy","Feasible","2.578267","4","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","23.571668","2","440.000000","252","0.427273"
"piperout-08","easy","Solution not found (time limit exceded)","215.455634","10"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","120.361470","2"," / ","20622"," / "
"decomp2","easy","Feasible","38.254730","10","-95.000000","-160","0.406250"
"comp21-2idx","easy","Feasible","32.950541","3","3315.000000","74","0.977677"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","120.367284","2"," / ","71320"," / "
"dws008-01","easy","Feasible","108.270325","3","50858.453130","37412.60458794508","0.264378"
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","86.489601","1"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","120.236158","4"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","40.773027","2","213.718383","204.08170701","0.045091"
"trento1","easy","Feasible","38.354753","2","105910125.000000","5189487","0.951001"
"cbs-cta","easy","Feasible","0.949164","1","0.000000","0","0.000000"
"net12","easy","Feasible","20.079291","7","337.000000","214","0.364985"
"fiball","easy","Feasible","79.651188","4","172.000000","138","0.197674"
"mzzv11","easy","Solution not found (time limit exceded)","121.400146","3"," / ","-21718"," / "
"leo1","easy","Feasible","1.599422","3","548977773.760000","404227536.16","0.263672"
"irp","easy","Feasible","1.457309","4","12627.196387","12159.49283539698","0.037039"
"mzzv42z","easy","Solution not found (iteration limit exceded)","235.252404","15"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","126.893098","15"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","74.976711","1"," / ","46"," / "
"30n20b8","easy","Feasible","43.310794","11","753.000000","302","0.598938"
"comp07-2idx","easy","Feasible","33.137320","4","3417.000000","6","0.998244"
"neos-1171448","easy","Feasible","7.143586","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","35.927454","3","113.001820","112.00152","0.008852"
"neos-5188808-nattai","easy","Feasible","54.908893","2","0.299770","0.110283622999984","0.632106"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","446.238635","15"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","61.450276","1"," / ","24"," / "
"neos-662469","easy","Feasible","42.605578","6","1774267.000000","184379.9999999999","0.896081"
"momentum1","easy","Feasible","167.012359","8","256555.127643","109143.4935","0.574581"
"mushroom-best","easy","Feasible","34.296304","2","35.182128","0.0553337612","0.998427"
"germanrr","easy","Solution not found (time limit exceded)","121.055906","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","71.445710","3","4839.000000","4521","0.065716"
"unitcal_7","easy","Solution not found (time limit exceded)","278.045274","4"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","114.528319","3"," / ","17566"," / "
"supportcase40","easy","Feasible","42.069395","3","24713.108415","24256.3122898","0.018484"
"n2seq36q","easy","Feasible","3.150820","4","109600.000000","52200","0.523723"
"leo2","easy","Feasible","0.492901","3","1524551401.420000","404077441.12","0.734953"
"neos-960392","easy","Feasible","103.981707","7","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","157.359256","3","59815601.829700","55789389.886","0.067310"
"neos-5195221-niemur","easy","","202.629885","15"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","17.142551","4","280.000000","57.99999999999999","0.792857"
"tbfp-network","easy","Feasible","19.027192","5","158.059028","24.16319444","0.847126"
"blp-ic98","easy","Feasible","11.067422","3","5156.047059","4491.44758395","0.128897"
"neos-860300","easy","Feasible","1.079233","3","3675.000000","3200.999999999998","0.128980"
"blp-ar98","easy","Feasible","14.548198","3","7734.371038","6205.2147104","0.197709"
"neos-933966","easy","Feasible","73.078653","4","324.000000","318","0.018519"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","98.233390","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","50.537820","5","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","60.792350","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","34.835089","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","9.869148","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","861.089688","15"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","239.702595","15"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","106.533288","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.611421","3","3924046371.840000","660705645.759","0.831626"
"hypothyroid-k1","easy","Feasible","95.074740","5","-59.000000","-2851","0.979306"
"fast0507","easy","Feasible","0.245110","1","2468.000000","174","0.929498"
"neos8","easy","Feasible","104.235695","7","-1676.000000","-3719","0.549341"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","115.523022","1"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","218.513587","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","55.763313","15"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","38.473963","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","108.356434","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.958800","4","1595.000000","30","0.981191"
"sing326","easy","Solution not found (time limit exceded)","314.918799","7"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.676215","3","545600.000000","130800","0.760264"
"sing44","easy","Solution not found (iteration limit exceded)","546.201235","15"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.694895","3","2196496440.480000","529740623.2","0.758825"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","67.283502","1"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","191.649201","3"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","91.514598","1"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.863373","2","231.000000","174","0.246753"
"thor50dday","hard","Feasible","1.946296","1","77687818.000000","40417","0.999480"
"nw04","easy","Feasible","5.794932","4","21962.000000","16862","0.232219"
"uccase9","easy","Solution not found (time limit exceded)","60.442030","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","206.000498","15"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","90.563672","8","-237.740089","-237.7566815","0.000070"
"rail01","easy","Solution not found (time limit exceded)","67.717815","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","75.490762","3","-16375.000000","-33269","0.507800"
"proteindesign122trx11p8","easy","Feasible","58.987526","9","2177.000000","1747","0.197520"
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","343.404141","15"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","373.775065","15"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","106.855148","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.768707","1","486189763427753088.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","227.044027","4"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.829021","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","60.746148","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Feasible","31.142014","8","1509.000000","1473","0.023857"
"sorrell3","easy","Feasible","93.449425","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","469.791606","15"," / ","7"," / "
"neos-873061","easy","Feasible","62.350007","2","9308.259406","113.6562385063","0.987790"
"nursesched-medium-hint03","hard","Solution not found (time limit exceded)","48.069428","2"," / ","115"," / "
"neos-4763324-toguru","easy","Feasible","60.486422","9","3901.077808","1613.03884585","0.586515"
"uccase12","easy","Solution not found (time limit exceded)","61.083958","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","112.961285","2"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","111.255952","4"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","102.873723","5","229.906250","-149.37501","1.000000"
"eilA101-2","easy","Feasible","50.581511","4","1702.351267","880.9201079999999","0.482527"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","37.757150","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","114.266779","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","61.726824","3","701478168.068640","586803238.6567289","0.163476"
"rd-rplusc-21","easy","Feasible","332.672285","11","166632.844457","165395.275295","0.007427"
"neos-3555904-turama","easy","Solution not found (time limit exceded)","361.390032","7"," / ","-34.7"," / "
"map10","easy","Feasible","36.867315","2","-193.000000","-495","0.610101"
"map16715-04","easy","Feasible","62.198332","2","-78.000000","-111","0.297297"
"rail02","easy","Solution not found (time limit exceded)","33.837130","0"," / ","-200.4499077"," / "
"supportcase6","easy","Solution not found (time limit exceded)","47.587654","3"," / ","51906.47737"," / "
"neos-4413714-turia","easy","Feasible","62.053332","4","499.008588","45.3701670199998","0.909079"
"neos-631710","easy","Solution not found (time limit exceded)","47.600441","2"," / ","203"," / "
"buildingenergy","easy","Feasible","15.603039","1","86986584.431782","33283.853236","0.999617"
"k1mushroom","easy","Feasible","66.700334","5","-2104.000000","-3288","0.360097"
"splice1k1","easy","Solution not found (time limit exceded)","55.151188","1"," / ","-394"," / "
"physiciansched3-3","easy","Solution not found (time limit exceded)","98.363890","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","177.647886","3"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","129.120220","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","68.288667","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","69.428298","2","2401006.942500","2351.40309999697","0.999021"
"roi2alpha3n4","easy","Feasible","21.222395","3","-52.774260","-63.20849503","0.165076"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","501.074143","15"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.341593","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","109.638851","5"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","222.006842","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","615.507158","15"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","125.896828","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","107.385082","4","0.067250","0.06724999999999949","0.000000"
"supportcase7","easy","Feasible","73.730709","3","952.693900","-1132.223177","1.000000"
"ns1760995","easy","Solution not found (time limit exceded)","35.494879","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","189.408868","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","99.143564","3","366066.800000","3217.7","0.991210"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","36.839392","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","552.016538","15"," / ","935"," / "
"s100","hard","Solution not found (time limit exceded)","349.411880","7"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","68.689415","2","-4716.755531","-7559.533053817","0.376052"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","64.746388","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","140.058051","5","-36.184430","-52.322274351","0.308432"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","653.910816","15"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","113.054811","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","47.824118","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","206.656161","2"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.370307","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.836538","0"," / ","15.9999999997877"," / "
