"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"pg5_34","easy","Feasible","2.152864","1","-13536.080987","-14339.35345","0.056019"
"n5-3","easy","Feasible","0.095769","1","5417805.000000","8104.999999993999","0.998504"
"lotsize","easy","Feasible","45.383369","3","1794731.000000","1480195","0.175255"
"ran14x18-disj-8","easy","Feasible","0.064442","1","8904.000000","3712","0.583109"
"rococoC10-001000","easy","Feasible","5.696418","6","33576.000000","11460","0.658685"
"gmu-35-50","easy","Feasible","64.588905","4","-2603705.754300","-2607958.33","0.001631"
"b1c1s1","easy","Feasible","30.491574","2","31021.730000","24544.25","0.208805"
"uct-subprob","easy","Feasible","4.609307","2","323.000000","314","0.027864"
"neos17","easy","Feasible","5.732878","2","0.242822","0.1500025774","0.382253"
"bppc4-08","easy","Feasible","0.135739","2","59.000000","53","0.101695"
"qap10","easy","Feasible","17.739790","5","494.000000","339.9999999983871","0.311741"
"cvs16r128-89","easy","Feasible","20.213081","9","-89.000000","-97","0.082474"
"milo-v12-6-r2-40-1","easy","Solution not found (iteration limit exceded)","289.647228","10"," / ","326481.14282799"," / "
"reblock115","easy","Feasible","17.817487","3","-30293235.101016","-36800603.2332","0.176828"
"fhnw-binpack4-48","easy","Solution not found (time limit exceded)","79.300609","3"," / ","0"," / "
"rococoB10-011000","easy","Solution not found (iteration limit exceded)","106.491637","10"," / ","19449"," / "
"roll3000","easy","Feasible","36.205075","6","13950.000000","12889.999992","0.075986"
"cost266-UUE","easy","Feasible","30.189040","2","26921032.280000","25148940.55999998","0.065826"
"icir97_tension","easy","Feasible","61.560442","4","6593.000000","6375","0.033065"
"neos-3024952-loue","easy","Feasible","91.573582","4","80474.000000","26756","0.667520"
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","113.000414","10"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","15.140852","1","527.000000","230","0.563567"
"nu25-pr12","easy","Solution not found (iteration limit exceded)","95.272214","10"," / ","53904.99999999999"," / "
"neos-5107597-kakapo","easy","Feasible","55.147567","8","21681.000000","3644.99999999952","0.831880"
"neos-4387871-tavua","hard","Feasible","21.927070","3","51.869990","33.384729927","0.356377"
"sct2","easy","Feasible","4.954696","2","-230.578900","-230.9891623","0.001776"
"bnatt400","easy","Solution not found (time limit exceded)","76.319822","3"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","15.976451","10"," / ","-3"," / "
"supportcase18","easy","Feasible","30.727683","4","49.000000","48","0.020408"
"seymour","easy","Feasible","8.495557","3","455.000000","423","0.070330"
"seymour1","easy","Feasible","17.355944","2","418.143863","410.76370139","0.017650"
"eil33-2","easy","Feasible","0.225205","3","2108.584179","934.007915999999","0.557045"
"rmatr100-p10","easy","Feasible","3.266894","1","430.000000","423","0.016279"
"bnatt500","easy","Solution not found (time limit exceded)","52.994857","2"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","3.536714","5","6880998.000000","6307996","0.083273"
"graph20-20-1rand","easy","Feasible","63.341326","7","-5.000000","-9","0.444444"
"neos-1582420","easy","Feasible","2.362205","4","132.000000","90.99999999999996","0.310606"
"swath1","easy","Feasible","0.893574","3","616.144108","379.07129575","0.384768"
"swath3","easy","Feasible","2.208072","3","533.105418","397.76134365","0.253879"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","66.088450","3"," / ","1"," / "
"neos-1456979","easy","Solution not found (time limit exceded)","28.815771","2"," / ","176"," / "
"cod105","easy","Feasible","45.629033","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","23.364620","3","7887.600232","6382.099048245999","0.190869"
"air05","easy","Feasible","7.171063","4","29761.000000","26374","0.113807"
"rocI-4-11","easy","Solution not found (time limit exceded)","92.137877","3"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","60.531413","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","30.079318","2","-194.000000","-195","0.005128"
"glass-sc","easy","Feasible","0.461109","1","40.000000","23","0.425000"
"drayage-100-23","easy","Feasible","3.923981","3","145422.946243","103333.87407","0.289425"
"drayage-25-23","easy","Feasible","4.226512","3","133181.486721","101282.647018","0.239514"
"nexp-150-20-8-5","easy","Feasible","15.994171","2","347.000000","231","0.334294"
"ns1208400","easy","Solution not found (time limit exceded)","75.135435","2"," / ","2"," / "
"traininstance6","easy","Feasible","28.098560","10","88900.000000","28290","0.681777"
"dano3_3","easy","Feasible","6.980554","1","576.344633","576.34463303","0.000000"
"dano3_5","easy","Feasible","34.023341","2","580.037072","576.9249159565619","0.005365"
"neos-2978193-inde","easy","Feasible","0.351416","1","-1.908672","-2.38806169","0.200744"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","59.420940","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","75.595527","5"," / ","71820"," / "
"wachplan","easy","Feasible","8.493004","9","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","36.455790","3","424.000000","252","0.405660"
"piperout-08","easy","Solution not found (time limit exceded)","22.322740","1"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","30.329302","1"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","49.417975","10"," / ","-160"," / "
"comp21-2idx","easy","Feasible","37.450855","4","1543.000000","74","0.952041"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","91.459536","3"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","76.258664","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","60.400159","1"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","37.917560","2"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","15.807803","1","242.840406","204.08170701","0.159606"
"trento1","easy","Feasible","17.743473","2","96123430.002100","5189487","0.946012"
"cbs-cta","easy","Feasible","1.031859","1","0.000000","0","0.000000"
"net12","easy","Feasible","30.162745","5","337.000000","214","0.364985"
"fiball","easy","Feasible","78.483417","6","139.000000","138","0.007194"
"mzzv11","easy","Solution not found (time limit exceded)","24.006709","1"," / ","-21718"," / "
"leo1","easy","Feasible","4.284549","3","469397761.120000","404227536.16","0.138838"
"irp","easy","Feasible","1.804933","4","12565.076339","12159.49283539698","0.032279"
"mzzv42z","easy","Solution not found (time limit exceded)","24.577614","1"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","142.150679","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","48.703746","1"," / ","46"," / "
"30n20b8","easy","Solution not found (time limit exceded)","36.434674","6"," / ","302"," / "
"comp07-2idx","easy","Feasible","40.319049","4","1744.000000","6","0.996560"
"neos-1171448","easy","Feasible","8.175603","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","20.937830","3","114.001810","112.00152","0.017546"
"neos-5188808-nattai","easy","Feasible","26.685537","2","0.239351","0.110283622999984","0.539239"
"satellites2-60-fs","easy","Solution not found (time limit exceded)","140.373270","4"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","128.350279","6"," / ","24"," / "
"neos-662469","easy","Feasible","13.958150","5","1083061.500000","184379.9999999999","0.829760"
"momentum1","easy","Solution not found (time limit exceded)","135.606732","6"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","7.766884","1","7315.538543","0.0553337612","0.999992"
"germanrr","easy","Feasible","95.230980","5","50240408.232000","47095869.649","0.062590"
"rmatr200-p5","easy","Feasible","19.976530","2","5674.000000","4521","0.203208"
"unitcal_7","easy","Solution not found (time limit exceded)","60.807621","1"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","66.883262","2"," / ","17566"," / "
"supportcase40","easy","Feasible","20.996023","3","27695.312618","24256.3122898","0.124173"
"n2seq36q","easy","Feasible","3.673519","4","105400.000000","52200","0.504744"
"leo2","easy","Feasible","0.498953","3","1879102092.620001","404077441.12","0.784962"
"neos-960392","easy","Solution not found (time limit exceded)","72.874559","4"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Feasible","80.596949","3","59140557.805900","55789389.886","0.056664"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","139.606474","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","32.585636","8","293.000000","57.99999999999999","0.802048"
"tbfp-network","easy","Feasible","31.719857","5","113.371528","24.16319444","0.786867"
"blp-ic98","easy","Feasible","1.466219","3","6506.562931","4491.44758395","0.309705"
"neos-860300","easy","Feasible","6.001491","3","6169.000000","3200.999999999998","0.481115"
"blp-ar98","easy","Feasible","10.313849","3","7668.471306","6205.2147104","0.190815"
"neos-933966","easy","Feasible","25.620760","4","331.000000","318","0.039275"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","84.492814","2"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","35.779137","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","30.786686","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","19.364307","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","11.696783","2","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","295.926934","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","118.534655","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","59.477054","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.583961","3","3371033107.200000","660705645.759","0.804005"
"hypothyroid-k1","easy","Feasible","33.461513","4","-104.000000","-2851","0.963522"
"fast0507","easy","Feasible","0.704366","2","272.000000","174","0.360294"
"neos8","easy","Feasible","80.961909","6","-2160.000000","-3719","0.419199"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","30.372981","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","112.099769","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","37.495253","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","24.148119","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","23.068222","1"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.085298","4","1549.000000","30","0.980633"
"sing326","easy","Solution not found (time limit exceded)","177.457931","9"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.345636","2","833800.000000","130800","0.843128"
"sing44","easy","Solution not found (iteration limit exceded)","193.474441","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.372375","3","1410734426.400000","529740623.2","0.624493"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","17.845751","0"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","46.555965","1"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","54.820691","1"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.256382","1","2515.000000","174","0.930815"
"thor50dday","hard","Feasible","1.953011","1","77108555.000000","40417","0.999476"
"nw04","easy","Feasible","4.171348","4","19120.000000","16862","0.118096"
"uccase9","easy","Solution not found (time limit exceded)","30.433935","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (time limit exceded)","24.050173","1"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","62.829970","7","-237.748800","-237.7566815","0.000033"
"rail01","easy","Solution not found (time limit exceded)","16.461257","0"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Solution not found (time limit exceded)","67.869891","2"," / ","-33269"," / "
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","38.079064","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (time limit exceded)","50.097033","2"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (time limit exceded)","92.374611","6"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","38.267337","1"," / ","4"," / "
"supportcase42","easy","Feasible","7.278675","1","6791463600232329216.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","91.548893","3"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","30.769146","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","30.668331","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Feasible","58.865716","9","1509.000000","1473","0.023857"
"sorrell3","easy","Feasible","32.150309","2","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (time limit exceded)","38.157336","1"," / ","7"," / "
"neos-873061","easy","Feasible","33.024630","2","9626.589446","113.6562385063","0.988194"
"nursesched-medium-hint03","hard","Solution not found (time limit exceded)","25.200633","2"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","78.336411","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","30.828921","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","46.914171","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","38.691859","2"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","86.780513","7","258.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","5.977788","4","2150.061192","880.9201079999999","0.590281"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","22.805104","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","62.267490","1"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","39.654640","1"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (time limit exceded)","120.247635","5"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","181.443099","6"," / ","-34.7"," / "
"map10","easy","Feasible","34.884970","2","-480.000000","-495","0.030303"
"map16715-04","easy","Feasible","31.023465","2","-111.000000","-111","0.000000"
"rail02","easy","Solution not found (time limit exceded)","19.297145","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","28.629523","5","132279.139804","51906.47737","0.607599"
"neos-4413714-turia","easy","Solution not found (time limit exceded)","41.241161","2"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (time limit exceded)","35.419054","2"," / ","203"," / "
"buildingenergy","easy","Feasible","11.386557","1","7309013104.732219","33283.853236","0.999995"
"k1mushroom","easy","Solution not found (time limit exceded)","82.799517","3"," / ","-3288"," / "
"splice1k1","easy","Feasible","43.936019","3","-13.000000","-394","0.967005"
"physiciansched3-3","easy","Solution not found (time limit exceded)","52.102225","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","70.120344","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","69.235828","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","38.811188","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","39.525730","2","4523329.537200","2351.40309999697","0.999480"
"roi2alpha3n4","easy","Feasible","38.208724","4","-56.038854","-63.20849503","0.113428"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","181.503448","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","33.462432","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","23.668790","2"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","116.765607","3"," / ","0"," / "
"supportcase22","open","Solution not found (time limit exceded)","135.866543","4"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","37.484679","1"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Solution not found (time limit exceded)","55.168309","1"," / ","0.06724999999999949"," / "
"supportcase7","easy","Feasible","36.324878","3","136.224016","-1132.223177","1.000000"
"ns1760995","easy","Solution not found (time limit exceded)","19.421727","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","75.278037","3"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","54.191102","3","366167.800000","3217.7","0.991212"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","24.962880","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","229.552998","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","276.861932","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","38.704263","2","-6891.287820","-7559.533053817","0.088398"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","40.646807","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","63.948906","4","-31.637587","-52.322274351","0.395332"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","258.992638","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","32.812229","0"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","33.681201","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","193.304599","3"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","18.664033","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","21.801267","0"," / ","15.9999999997877"," / "
