"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-1354092","easy","Solution not found (time limit exceded)","89.381113","1"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","60.221921","10"," / ","302"," / "
"comp07-2idx","easy","Feasible","91.582638","5","1461.000000","6","0.995893"
"neos-1171448","easy","Feasible","10.214745","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","41.532303","3","112.001730","112.00152","0.000002"
"neos-5188808-nattai","easy","Feasible","55.118242","2","0.780128","0.110283622999984","0.858634"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","645.870144","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","72.301915","1"," / ","24"," / "
"neos-662469","easy","Feasible","21.185700","5","1066266.000000","184379.9999999999","0.827079"
"momentum1","easy","Solution not found (iteration limit exceded)","401.592280","10"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","9.401220","2","136.348418","0.0553337612","0.999594"
"germanrr","easy","Solution not found (time limit exceded)","141.068890","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","93.315950","3","4773.000000","4521","0.052797"
"unitcal_7","easy","Solution not found (time limit exceded)","281.936661","3"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","171.638801","3"," / ","17566"," / "
"supportcase40","easy","Feasible","40.694073","3","25582.386296","24256.3122898","0.051835"
"n2seq36q","easy","Feasible","3.719869","4","135000.000000","52200","0.613333"
"leo2","easy","Feasible","0.482043","3","1534965265.880000","404077441.12","0.736751"
"neos-960392","easy","Feasible","148.181534","7","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Solution not found (time limit exceded)","275.973963","3"," / ","55789389.886"," / "
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","140.833741","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","15.545910","4","263.000000","57.99999999999999","0.779468"
"tbfp-network","easy","Feasible","20.247324","4","85.083333","24.16319444","0.716006"
"blp-ic98","easy","Feasible","9.461403","3","4954.825405","4491.44758395","0.093521"
"neos-860300","easy","Feasible","0.908362","3","4546.000000","3200.999999999998","0.295864"
"blp-ar98","easy","Feasible","29.707570","4","6988.191714","6205.2147104","0.112043"
"neos-933966","easy","Feasible","83.722234","4","324.000000","318","0.018519"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","115.177508","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","49.867534","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","70.831855","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","42.831950","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","31.366863","3","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","665.021661","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","176.969161","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","122.560374","2"," / ","0"," / "
"sp97ar","easy","Feasible","1.010609","3","3879297521.599998","660705645.759","0.829684"
"hypothyroid-k1","easy","Feasible","44.812189","7","-520.000000","-2851","0.817608"
"fast0507","easy","Feasible","0.270046","1","2466.000000","174","0.929440"
"neos8","easy","Feasible","115.336561","7","-3162.000000","-3719","0.149771"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","70.416338","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","248.658285","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","39.163061","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","111.543563","2"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","91.295775","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","5.320794","4","1554.000000","30","0.980695"
"sing326","easy","Solution not found (time limit exceded)","354.319220","8"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.304607","2","779000.000000","130800","0.832092"
"sing44","easy","Solution not found (time limit exceded)","391.086929","8"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.186218","3","1943190792.640000","529740623.2","0.727386"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","114.561307","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","232.093638","3"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","233.172995","3"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.855110","2","252.000000","174","0.309524"
"thor50dday","hard","Feasible","2.218939","1","76426711.000000","40417","0.999471"
"nw04","easy","Feasible","8.281851","4","34910.000000","16862","0.516987"
"uccase9","easy","Solution not found (time limit exceded)","70.472312","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","160.565212","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","133.068934","8","-237.752400","-237.7566815","0.000018"
"rail01","easy","Solution not found (time limit exceded)","75.879321","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","148.608067","4","-17356.000000","-33269","0.478313"
"proteindesign122trx11p8","easy","Feasible","75.295732","8","1788.000000","1747","0.022931"
"neos-2987310-joes","easy","Solution not found (time limit exceded)","122.058334","2"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","251.179191","10"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","106.826727","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.788862","1","393032648516974272.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","192.286938","3"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","70.923380","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","70.871738","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Feasible","27.784357","8","1509.000000","1473","0.023857"
"sorrell3","easy","Feasible","109.309830","3","-16.000000","-16","0.000000"
"supportcase10","hard","Solution not found (time limit exceded)","111.390398","1"," / ","7"," / "
"neos-873061","easy","Feasible","50.816891","2","9988.933423","113.6562385063","0.988622"
"nursesched-medium-hint03","hard","Feasible","94.750586","5","10530.000000","115","0.989079"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","82.018020","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","71.157158","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","169.675571","3"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","110.917058","4"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","143.249095","6","257.843750","-149.37501","1.000000"
"eilA101-2","easy","Feasible","64.875009","4","1460.537323","880.9201079999999","0.396852"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","43.585448","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","132.564451","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","102.288801","3","632659148.305664","586803238.6567289","0.072481"
"rd-rplusc-21","easy","Feasible","149.283062","5","166821.383557","165395.275295","0.008549"
"neos-3555904-turama","easy","Solution not found (time limit exceded)","226.930314","4"," / ","-34.7"," / "
"map10","easy","Feasible","4.953912","1","-150.000000","-495","0.696970"
"map16715-04","easy","Feasible","61.786336","2","-111.000000","-111","0.000000"
"rail02","easy","Solution not found (time limit exceded)","39.131410","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","40.656283","5","162280.756987","51906.47737","0.680144"
"neos-4413714-turia","easy","Feasible","34.907912","3","496.311060","45.3701670199998","0.908585"
"neos-631710","easy","Solution not found (time limit exceded)","55.454893","2"," / ","203"," / "
"buildingenergy","easy","Feasible","51.432135","2","80684760.883287","33283.853236","0.999587"
"k1mushroom","easy","Feasible","92.744862","5","-144.000000","-3288","0.956204"
"splice1k1","easy","Feasible","89.739881","4","-25.000000","-394","0.936548"
"physiciansched3-3","easy","Solution not found (time limit exceded)","113.452377","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","204.611573","3"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","150.302303","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","78.798482","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","79.975882","2","4927773.789900","2351.40309999697","0.999523"
"roi2alpha3n4","easy","Feasible","51.608932","4","-50.454829","-63.20849503","0.201771"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","420.954710","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","73.694356","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","79.252756","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","41.427453","0"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","474.622714","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","138.791968","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","117.707367","4","0.067250","0.06724999999999949","0.000000"
"supportcase7","easy","Solution not found (time limit exceded)","55.796945","0"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","39.877951","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","277.776297","6"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","115.037958","3","366147.700000","3217.7","0.991212"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","46.619979","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","436.784223","10"," / ","935"," / "
"s100","hard","Solution not found (time limit exceded)","471.187215","8"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","79.440437","2","-7039.245806","-7559.533053817","0.068825"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","81.133450","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","121.348311","4","-42.714967","-52.322274351","0.183618"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","497.535781","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","131.061357","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","55.627931","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","111.112111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","38.697836","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","43.018516","0"," / ","15.9999999997877"," / "
