"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-3381206-awhea","easy","Solution not found (iteration limit exceded)","2.021690","10"," / ","453"," / "
"ic97_potential","easy","Solution not found (iteration limit exceded)","10.451435","10"," / ","3941.99993090225"," / "
"neos-3627168-kasai","easy","Feasible","1.270281","4","1047281.150000","988585.6199999998","0.056046"
"binkar10_1","easy","Feasible","0.987147","7","7577.230011","6742.1998835","0.110203"
"csched008","easy","Solution not found (iteration limit exceded)","1.870196","10"," / ","173"," / "
"csched007","easy","Solution not found (iteration limit exceded)","1.987140","10"," / ","350.9999999999955"," / "
"beasleyC3","easy","Feasible","14.985532","9","3178.000000","753.9999999999128","0.762744"
"p200x1188c","easy","Feasible","0.061225","1","1577815.000000","15078","0.990444"
"neos-4338804-snowy","hard","Solution not found (iteration limit exceded)","1.890807","10"," / ","1471"," / "
"50v-10","easy","Feasible","0.033237","1","6329963.753349","3311.1799841","0.999477"
"pg","easy","Feasible","0.044972","1","-6458.545783","-8674.34260712","0.255443"
"mc11","easy","Feasible","2.289992","2","57261.000000","11688.99999999966","0.795865"
"gmu-35-40","easy","Solution not found (iteration limit exceded)","139.940607","10"," / ","-2406733.3688"," / "
"neos-4954672-berkel","easy","Feasible","0.186824","3","4231630.000000","2612710","0.382576"
"mik-250-20-75-4","easy","Solution not found (iteration limit exceded)","0.289996","10"," / ","-52301"," / "
"mcsched","easy","Solution not found (iteration limit exceded)","1.524234","10"," / ","211913"," / "
"pg5_34","easy","Feasible","0.168393","1","-12896.920720","-14339.35345","0.100593"
"n5-3","easy","Feasible","0.074119","1","14209240.000000","8104.999999993999","0.999430"
"lotsize","easy","Solution not found (iteration limit exceded)","28.140128","10"," / ","1480195"," / "
"ran14x18-disj-8","easy","Feasible","0.038445","1","19947.000000","3712","0.813907"
"rococoC10-001000","easy","Solution not found (iteration limit exceded)","3.206857","10"," / ","11460"," / "
"gmu-35-50","easy","Solution not found (iteration limit exceded)","155.652088","10"," / ","-2607958.33"," / "
"b1c1s1","easy","Feasible","21.255138","10","38004.730000","24544.25","0.354179"
"uct-subprob","easy","Feasible","0.951148","4","420.000000","314","0.252381"
"neos17","easy","Feasible","0.206918","2","0.606864","0.1500025774","0.752823"
"bppc4-08","easy","Feasible","0.412389","7","67.000000","53","0.208955"
"qap10","easy","Solution not found (iteration limit exceded)","2.202322","10"," / ","339.9999999983871"," / "
"cvs16r128-89","easy","Solution not found (iteration limit exceded)","3.922637","10"," / ","-97"," / "
"milo-v12-6-r2-40-1","easy","Solution not found (iteration limit exceded)","228.864745","10"," / ","326481.14282799"," / "
"reblock115","easy","Solution not found (iteration limit exceded)","236.772509","10"," / ","-36800603.2332"," / "
"fhnw-binpack4-48","easy","Solution not found (iteration limit exceded)","42.508366","10"," / ","0"," / "
"rococoB10-011000","easy","Solution not found (iteration limit exceded)","5.037599","10"," / ","19449"," / "
"roll3000","easy","Solution not found (iteration limit exceded)","4.055178","10"," / ","12889.999992"," / "
"cost266-UUE","easy","Solution not found (iteration limit exceded)","23.300774","10"," / ","25148940.55999998"," / "
"icir97_tension","easy","Solution not found (iteration limit exceded)","21.821317","10"," / ","6375"," / "
"neos-3024952-loue","easy","Solution not found (iteration limit exceded)","467.826425","10"," / ","26756"," / "
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","3.473788","10"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","0.454762","2","1127.000000","230","0.795918"
"nu25-pr12","easy","Solution not found (iteration limit exceded)","4.864411","10"," / ","53904.99999999999"," / "
"neos-5107597-kakapo","easy","Solution not found (iteration limit exceded)","444.630634","10"," / ","3644.99999999952"," / "
"neos-4387871-tavua","hard","Solution not found (iteration limit exceded)","18.940110","10"," / ","33.384729927"," / "
"sct2","easy","Feasible","5.086965","9","-219.858432","-230.9891623","0.048187"
"bnatt400","easy","Solution not found (iteration limit exceded)","3.662763","10"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","32.562959","10"," / ","-3"," / "
"supportcase18","easy","Solution not found (iteration limit exceded)","2.289408","10"," / ","48"," / "
"seymour","easy","Feasible","1.268850","10","494.000000","423","0.143725"
"seymour1","easy","Feasible","14.873404","5","428.492173","410.76370139","0.041374"
"eil33-2","easy","Solution not found (iteration limit exceded)","0.742530","10"," / ","934.007915999999"," / "
"rmatr100-p10","easy","Feasible","0.877941","4","540.000000","423","0.216667"
"bnatt500","easy","Solution not found (iteration limit exceded)","4.969452","10"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Solution not found (iteration limit exceded)","5.511617","10"," / ","6307996"," / "
"graph20-20-1rand","easy","Solution not found (iteration limit exceded)","3.037514","10"," / ","-9"," / "
"neos-1582420","easy","Solution not found (iteration limit exceded)","2.510433","10"," / ","90.99999999999996"," / "
"swath1","easy","Feasible","3.252527","8","727.239105","379.07129575","0.478753"
"swath3","easy","Feasible","2.944879","10","630.506311","397.76134365","0.369140"
"peg-solitaire-a3","easy","Solution not found (iteration limit exceded)","3.596153","10"," / ","1"," / "
"neos-1456979","easy","Solution not found (iteration limit exceded)","7.660811","10"," / ","176"," / "
"cod105","easy","Solution not found (iteration limit exceded)","7.577504","10"," / ","-12"," / "
"h80x6320d","easy","Feasible","154.976866","9","10313.643294","6382.099048245999","0.381198"
"air05","easy","Solution not found (iteration limit exceded)","1.632550","10"," / ","26374"," / "
"rocI-4-11","easy","Solution not found (iteration limit exceded)","18.744539","10"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","111.908243","6"," / ","-17783"," / "
"neos-1171737","easy","Feasible","121.599168","5","-193.000000","-195","0.010256"
"glass-sc","easy","Feasible","0.107833","1","73.000000","23","0.684932"
"drayage-100-23","easy","Solution not found (iteration limit exceded)","10.985976","10"," / ","103333.87407"," / "
"drayage-25-23","easy","Solution not found (iteration limit exceded)","8.139958","10"," / ","101282.647018"," / "
"nexp-150-20-8-5","easy","Feasible","10.151117","8","4106.000000","231","0.943741"
"ns1208400","easy","Solution not found (iteration limit exceded)","3.392315","10"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","14.075064","10"," / ","28290"," / "
"dano3_3","easy","Feasible","42.254895","5","579.512701","576.34463303","0.005467"
"dano3_5","easy","Feasible","19.684523","3","579.066170","576.9249159565619","0.003698"
"neos-2978193-inde","easy","Feasible","0.756779","2","-1.545733","-2.38806169","0.352725"
"neos-3004026-krka","easy","Solution not found (iteration limit exceded)","36.955585","10"," / ","0"," / "
"traininstance2","easy","Solution not found (iteration limit exceded)","19.952321","10"," / ","71820"," / "
"wachplan","easy","Solution not found (iteration limit exceded)","1.943843","10"," / ","-8"," / "
"CMS750_4","easy","Feasible","65.065503","8","734.000000","252","0.656676"
"piperout-08","easy","Solution not found (iteration limit exceded)","10.864043","10"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (iteration limit exceded)","11.279889","10"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","12.523933","10"," / ","-160"," / "
"comp21-2idx","easy","Solution not found (iteration limit exceded)","12.482920","10"," / ","74"," / "
"neos-3216931-puriri","easy","Solution not found (iteration limit exceded)","40.675199","10"," / ","71320"," / "
"dws008-01","easy","Solution not found (iteration limit exceded)","64.615601","10"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (iteration limit exceded)","201.088792","10"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (iteration limit exceded)","12.631673","10"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","6.240177","4","214.600559","204.08170701","0.049016"
"trento1","easy","Feasible","2.377277","4","3244845489.000300","5189487","0.998401"
"cbs-cta","easy","Feasible","3.317507","2","20.935193","0","1.000000"
"net12","easy","Solution not found (iteration limit exceded)","13.269671","10"," / ","214"," / "
"fiball","easy","Solution not found (iteration limit exceded)","17.203865","10"," / ","138"," / "
"mzzv11","easy","Solution not found (iteration limit exceded)","42.747775","10"," / ","-21718"," / "
"leo1","easy","Feasible","1.243032","7","957485447.200000","404227536.16","0.577824"
"irp","easy","Solution not found (iteration limit exceded)","2.467149","10"," / ","12159.49283539698"," / "
"mzzv42z","easy","Solution not found (iteration limit exceded)","30.469365","10"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","8.532270","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (iteration limit exceded)","311.280499","10"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","4.854155","10"," / ","302"," / "
"comp07-2idx","easy","Solution not found (iteration limit exceded)","19.354925","10"," / ","6"," / "
"neos-1171448","easy","Feasible","72.083115","5","-309.000000","-309","0.000000"
"neos-827175","easy","Solution not found (iteration limit exceded)","150.875952","10"," / ","112.00152"," / "
"neos-5188808-nattai","easy","Feasible","77.274024","10","1.335027","0.110283622999984","0.917392"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","72.743256","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (iteration limit exceded)","37.124424","10"," / ","24"," / "
"neos-662469","easy","Solution not found (iteration limit exceded)","5.691210","10"," / ","184379.9999999999"," / "
"momentum1","easy","Solution not found (iteration limit exceded)","65.719572","10"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","12.134269","5","2359.538158","0.0553337612","0.999977"
"germanrr","easy","Solution not found (iteration limit exceded)","193.677472","10"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","15.415286","9","5566.000000","4521","0.187747"
"unitcal_7","easy","Solution not found (iteration limit exceded)","252.146165","10"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (iteration limit exceded)","210.168804","10"," / ","17566"," / "
"supportcase40","easy","Solution not found (iteration limit exceded)","143.255592","10"," / ","24256.3122898"," / "
"n2seq36q","easy","Solution not found (iteration limit exceded)","6.018667","10"," / ","52200"," / "
"leo2","easy","Feasible","2.347563","8","2731740401.660001","404077441.12","0.852081"
"neos-960392","easy","Solution not found (iteration limit exceded)","18.940103","10"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Solution not found (iteration limit exceded)","454.009600","10"," / ","55789389.886"," / "
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","39.603236","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Solution not found (iteration limit exceded)","6.272055","10"," / ","57.99999999999999"," / "
"tbfp-network","easy","Solution not found (iteration limit exceded)","20.082132","10"," / ","24.16319444"," / "
"blp-ic98","easy","Feasible","6.047874","9","6445.814421","4491.44758395","0.303199"
"neos-860300","easy","Solution not found (iteration limit exceded)","4.171610","10"," / ","3200.999999999998"," / "
"blp-ar98","easy","Solution not found (iteration limit exceded)","12.179466","10"," / ","6205.2147104"," / "
"neos-933966","easy","Solution not found (iteration limit exceded)","73.230411","10"," / ","318"," / "
"lectsched-5-obj","easy","Solution not found (iteration limit exceded)","421.120127","10"," / ","24"," / "
"chromaticindex512-7","easy","Solution not found (iteration limit exceded)","64.080725","10"," / ","4"," / "
"ns1952667","easy","Solution not found (iteration limit exceded)","4.249501","10"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","197.106637","10"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","109.086200","2"," / ","161"," / "
"satellites2-40","easy","Solution not found (iteration limit exceded)","81.175088","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","25.139367","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (iteration limit exceded)","37.178794","10"," / ","0"," / "
"sp97ar","easy","Feasible","2.533667","7","5178860995.520000","660705645.759","0.872423"
"hypothyroid-k1","easy","Solution not found (iteration limit exceded)","16.970389","10"," / ","-2851"," / "
"fast0507","easy","Feasible","2.187265","3","4518.000000","174","0.961487"
"neos8","easy","Solution not found (iteration limit exceded)","21.771898","10"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (iteration limit exceded)","63.617008","10"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (iteration limit exceded)","112.903936","10"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","76.577008","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (iteration limit exceded)","47.512961","10"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (iteration limit exceded)","125.422838","10"," / ","2008.199999999999"," / "
"neos-787933","easy","Solution not found (iteration limit exceded)","22.387178","10"," / ","30"," / "
"sing326","easy","Solution not found (time limit exceded)","227.410026","4"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.682918","7","33513000.000000","130800","0.996097"
"sing44","easy","Solution not found (time limit exceded)","222.825209","4"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.213246","7","2693204388.320000","529740623.2","0.803305"
"neos-4722843-widden","easy","Solution not found (iteration limit exceded)","101.549797","10"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (iteration limit exceded)","102.321223","10"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (iteration limit exceded)","110.470918","10"," / ","Infeasible"," / "
"rail507","easy","Feasible","1.718327","4","2094.000000","174","0.916905"
"thor50dday","hard","Feasible","1.831698","1","186790677.000000","40417","0.999784"
"nw04","easy","Solution not found (iteration limit exceded)","8.378299","10"," / ","16862"," / "
"uccase9","easy","Solution not found (time limit exceded)","121.062410","1"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","49.281728","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","49.907861","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","120.626780","3"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Solution not found (iteration limit exceded)","285.924085","10"," / ","-33269"," / "
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","11.958834","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","112.320815","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","18.017270","10"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (iteration limit exceded)","178.086110","10"," / ","4"," / "
"supportcase42","easy","Feasible","2.568193","1","9202182015772456960.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","163.658471","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.982303","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","45.823661","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","14.583002","10"," / ","1473"," / "
"sorrell3","easy","Solution not found (iteration limit exceded)","213.459630","10"," / ","-16"," / "
"supportcase10","hard","Solution not found (iteration limit exceded)","99.721927","10"," / ","7"," / "
"neos-873061","easy","Feasible","66.006611","5","67379.727434","113.6562385063","0.998313"
"nursesched-medium-hint03","hard","Solution not found (iteration limit exceded)","17.530837","10"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","23.498805","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.178608","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (iteration limit exceded)","107.279318","10"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","51.699379","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Solution not found (iteration limit exceded)","81.559568","10"," / ","-149.37501"," / "
"eilA101-2","easy","Solution not found (iteration limit exceded)","8.878413","10"," / ","880.9201079999999"," / "
"radiationm40-10-02","hard","Solution not found (time limit exceded)","34.850151","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","275.030506","8"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","280.339458","7"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","37.466432","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (iteration limit exceded)","272.027385","10"," / ","-34.7"," / "
"map10","easy","Solution not found (time limit exceded)","32.567001","0"," / ","-495"," / "
"map16715-04","easy","Solution not found (time limit exceded)","32.574238","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","32.416808","0"," / ","-200.4499077"," / "
"supportcase6","easy","Solution not found (iteration limit exceded)","16.560334","10"," / ","51906.47737"," / "
"neos-4413714-turia","easy","Solution not found (iteration limit exceded)","166.826188","10"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (iteration limit exceded)","79.823528","10"," / ","203"," / "
"buildingenergy","easy","Feasible","44.861970","2","778202340226.853882","33283.853236","1.000000"
"k1mushroom","easy","Solution not found (iteration limit exceded)","48.856065","10"," / ","-3288"," / "
"splice1k1","easy","Solution not found (iteration limit exceded)","107.100587","10"," / ","-394"," / "
"physiciansched3-3","easy","Solution not found (iteration limit exceded)","244.157826","10"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (iteration limit exceded)","189.913236","10"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","126.648187","6"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","84.849244","2"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","84.498011","3","3947.805400","2351.40309999697","0.404377"
"roi2alpha3n4","easy","Solution not found (iteration limit exceded)","39.288726","10"," / ","-63.20849503"," / "
"neos-5049753-cuanza","easy","Solution not found (time limit exceded)","190.243629","2"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","64.111555","0"," / ","1"," / "
"co-100","easy","Solution not found (iteration limit exceded)","16.820386","10"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","130.818437","6"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","60.484102","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","152.621509","7"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Solution not found (iteration limit exceded)","116.271887","10"," / ","0.06724999999999949"," / "
"supportcase7","easy","Solution not found (time limit exceded)","123.186435","4"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","323.587254","8"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","168.984234","10"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","279.700984","8","85683.800000","3217.7","0.962447"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","163.103902","4"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (time limit exceded)","192.895841","2"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","207.611161","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","180.810246","5","-5052.696521","-7559.533053817","0.331613"
"neos-5052403-cygnet","easy","Feasible","142.702747","10","260.000000","182","0.300000"
"roi5alpha10n8","easy","Solution not found (iteration limit exceded)","109.036273","10"," / ","-52.322274351"," / "
"neos-5114902-kasavu","hard","Solution not found (time limit exceded)","349.140828","4"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","328.578346","6"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","46.444077","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","455.302145","6"," / ","Infeasible"," / "
"square41","easy","Solution not found (iteration limit exceded)","184.677298","10"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","90.308337","2"," / ","15.9999999997877"," / "
