"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"comp07-2idx","easy","Feasible","76.870326","4","1608.000000","6","0.996269"
"neos-1171448","easy","Feasible","18.675755","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","90.370217","3","113.001670","112.00152","0.008851"
"neos-5188808-nattai","easy","Feasible","20.245827","2","0.763849","0.110283622999984","0.855621"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","707.015894","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","93.891064","1"," / ","24"," / "
"neos-662469","easy","Feasible","54.112741","5","1262423.000000","184379.9999999999","0.853948"
"momentum1","easy","Feasible","315.741939","9","192461.816338","109143.4935","0.432908"
"mushroom-best","easy","Feasible","50.409967","2","73.276877","0.0553337612","0.999245"
"germanrr","easy","Solution not found (time limit exceded)","181.006027","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","136.758430","3","4813.000000","4521","0.060669"
"unitcal_7","easy","Solution not found (time limit exceded)","268.430563","2"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","126.975107","2"," / ","17566"," / "
"supportcase40","easy","Feasible","50.454600","3","26694.036395","24256.3122898","0.091321"
"n2seq36q","easy","Feasible","3.378926","4","130400.000000","52200","0.599693"
"leo2","easy","Feasible","0.604926","3","1182358606.360000","404077441.12","0.658245"
"neos-960392","easy","Feasible","104.390778","7","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","268.003131","4","59196883.729600","55789389.886","0.057562"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","184.562953","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","12.476835","4","325.000000","57.99999999999999","0.821538"
"tbfp-network","easy","Feasible","17.836796","4","124.166667","24.16319444","0.805397"
"blp-ic98","easy","Feasible","10.030125","3","5555.604370","4491.44758395","0.191547"
"neos-860300","easy","Feasible","3.571790","3","4361.000000","3200.999999999998","0.265994"
"blp-ar98","easy","Feasible","48.196142","3","6836.956962","6205.2147104","0.092401"
"neos-933966","easy","Feasible","108.502346","4","321.000000","318","0.009346"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","144.829854","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","39.750546","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","90.803138","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","298.420325","10"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","12.382577","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","372.936704","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","236.298360","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","162.045991","2"," / ","0"," / "
"sp97ar","easy","Feasible","1.542447","3","3320601935.039999","660705645.759","0.801028"
"hypothyroid-k1","easy","Feasible","68.598794","3","-5.000000","-2851","0.998246"
"fast0507","easy","Feasible","0.260867","1","2554.000000","174","0.931872"
"neos8","easy","Feasible","201.727030","9","-3215.000000","-3719","0.135520"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","79.245918","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","318.522645","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","71.603184","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","130.343510","2"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","143.188944","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","5.198704","4","1531.000000","30","0.980405"
"sing326","easy","Solution not found (iteration limit exceded)","482.671716","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.457850","2","601600.000000","130800","0.782580"
"sing44","easy","Solution not found (iteration limit exceded)","486.191674","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.148460","3","1682537831.840000","529740623.2","0.685154"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","163.047287","3"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","266.376435","3"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","166.410081","1"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.925854","2","263.000000","174","0.338403"
"thor50dday","hard","Feasible","2.207481","1","76737995.000000","40417","0.999473"
"nw04","easy","Feasible","7.358816","4","34936.000000","16862","0.517346"
"uccase9","easy","Solution not found (time limit exceded)","90.502405","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","169.709803","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","124.624510","8","-237.745274","-237.7566815","0.000048"
"rail01","easy","Solution not found (time limit exceded)","149.487554","2"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","150.704190","4","-14780.000000","-33269","0.555743"
"proteindesign122trx11p8","easy","Solution not found (time limit exceded)","65.040768","7"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","261.701901","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","270.886199","10"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","119.844502","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","1.218535","1","757530271219566848.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","433.011477","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","90.892819","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Feasible","83.986997","1","7214.000000","6259.999997125895","0.132243"
"proteindesign121hz512p9","easy","Feasible","90.987736","10","1554.000000","1473","0.052124"
"sorrell3","easy","Feasible","103.337678","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","464.193503","10"," / ","7"," / "
"neos-873061","easy","Feasible","56.083083","2","9604.380137","113.6562385063","0.988166"
"nursesched-medium-hint03","hard","Feasible","112.841590","5","10642.000000","115","0.989194"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","80.342421","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","91.276449","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","432.036331","8"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","163.554805","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","130.151189","5","255.312500","-149.37501","1.000000"
"eilA101-2","easy","Feasible","7.725244","4","1514.313337","880.9201079999999","0.418271"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","53.016795","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","159.473296","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","115.753245","3","669123915.600163","586803238.6567289","0.123028"
"rd-rplusc-21","easy","Solution not found (time limit exceded)","217.910897","3"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","292.552835","4"," / ","-34.7"," / "
"map10","easy","Feasible","64.463400","2","-344.000000","-495","0.305051"
"map16715-04","easy","Feasible","105.728476","3","-74.000000","-111","0.333333"
"rail02","easy","Solution not found (time limit exceded)","49.815622","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","10.198825","4","122242.140542","51906.47737","0.575380"
"neos-4413714-turia","easy","Feasible","73.584645","4","496.104331","45.3701670199998","0.908547"
"neos-631710","easy","Solution not found (time limit exceded)","82.680144","2"," / ","203"," / "
"buildingenergy","easy","Feasible","35.959728","1","76494618.164269","33283.853236","0.999565"
"k1mushroom","easy","Feasible","124.763033","6","-48.000000","-3288","0.985401"
"splice1k1","easy","Feasible","88.288745","5","-17.000000","-394","0.956853"
"physiciansched3-3","easy","Solution not found (time limit exceded)","144.159414","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","320.060501","4"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","190.038166","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","96.881266","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","99.866317","2","2119865.024300","2351.40309999697","0.998891"
"roi2alpha3n4","easy","Feasible","101.148066","5","-57.262593","-63.20849503","0.094068"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","484.738695","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","93.626361","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","91.222390","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","327.679934","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","594.105382","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","155.663859","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","126.212794","3","0.338250","0.06724999999999949","0.801183"
"supportcase7","easy","Feasible","178.123156","4","952.693900","-1132.223177","1.000000"
"ns1760995","easy","Solution not found (time limit exceded)","101.664744","1"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","455.289373","8"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","144.931955","3","45810.100000","3217.7","0.929760"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","58.164416","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","551.370934","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","587.031105","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","99.441429","2","-7424.521391","-7559.533053817","0.017860"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","77.917397","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","230.510918","6","-37.928662","-52.322274351","0.275095"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","648.920650","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","160.649578","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","123.217737","1"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","218.228241","2"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","48.593995","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","52.900476","0"," / ","15.9999999997877"," / "
