"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"mzzv42z","easy","Solution not found (time limit exceded)","24.741619","1"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","102.726654","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","77.096563","2"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","13.480778","10"," / ","302"," / "
"comp07-2idx","easy","Feasible","33.245182","4","1985.000000","6","0.996977"
"neos-1171448","easy","Feasible","11.036391","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","31.422180","4","112.001800","112.00152","0.000002"
"neos-5188808-nattai","easy","Feasible","20.602975","2","1.088617","0.110283622999984","0.898694"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","154.278285","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","35.909463","1"," / ","24"," / "
"neos-662469","easy","Feasible","47.648918","6","1159296.500000","184379.9999999999","0.840955"
"momentum1","easy","Solution not found (time limit exceded)","30.853248","1"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","18.807057","2","912.300597","0.0553337612","0.999939"
"germanrr","easy","Solution not found (time limit exceded)","60.986496","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","30.920944","2","4905.000000","4521","0.078287"
"unitcal_7","easy","Solution not found (time limit exceded)","91.238714","2"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","67.519072","2"," / ","17566"," / "
"supportcase40","easy","Feasible","21.697263","3","28553.561327","24256.3122898","0.150498"
"n2seq36q","easy","Feasible","2.923879","4","131800.000000","52200","0.603945"
"leo2","easy","Feasible","0.339782","3","1844880901.580000","404077441.12","0.780974"
"neos-960392","easy","Feasible","68.175616","8","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","79.952724","3","58034754.090700","55789389.886","0.038690"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","136.967643","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","21.206425","5","310.000000","57.99999999999999","0.812903"
"tbfp-network","easy","Feasible","17.217564","4","116.208333","24.16319444","0.792070"
"blp-ic98","easy","Feasible","16.140684","3","4934.566163","4491.44758395","0.089799"
"neos-860300","easy","Feasible","16.368869","5","4182.000000","3200.999999999998","0.234577"
"blp-ar98","easy","Feasible","14.619044","3","7152.610275","6205.2147104","0.132455"
"neos-933966","easy","Feasible","54.113223","5","327.000000","318","0.027523"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","73.600819","2"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","36.186273","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","30.784366","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","20.229395","0"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","20.678404","0"," / ","161"," / "
"satellites2-40","easy","Solution not found (iteration limit exceded)","296.434953","10"," / ","-19"," / "
"supportcase33","easy","Feasible","98.646058","10","-290.000000","-345","0.159420"
"academictimetablesmall","easy","Solution not found (time limit exceded)","58.119461","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.384452","2","2543285523.520000","660705645.759","0.740216"
"hypothyroid-k1","easy","Feasible","28.959823","6","-2834.000000","-2851","0.005963"
"fast0507","easy","Feasible","0.242413","1","2547.000000","174","0.931684"
"neos8","easy","Feasible","44.715526","6","-1432.000000","-3719","0.614950"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","30.357305","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","81.806138","3"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","36.819006","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","34.322930","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","53.967992","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.448741","4","1574.000000","30","0.980940"
"sing326","easy","Solution not found (iteration limit exceded)","190.794737","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.370032","3","2356200.000000","130800","0.944487"
"sing44","easy","Solution not found (iteration limit exceded)","183.010454","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","0.835412","3","2419850216.639999","529740623.2","0.781085"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","66.243267","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","79.103008","2"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","70.574356","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.258066","1","2516.000000","174","0.930843"
"thor50dday","hard","Feasible","1.938677","1","77065648.000000","40417","0.999476"
"nw04","easy","Feasible","5.782976","4","21846.000000","16862","0.228142"
"uccase9","easy","Solution not found (time limit exceded)","30.403749","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (time limit exceded)","84.115837","6"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","70.257763","8","-235.736765","-237.7566815","0.008496"
"rail01","easy","Solution not found (time limit exceded)","16.909371","0"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Solution not found (time limit exceded)","68.872011","2"," / ","-33269"," / "
"proteindesign122trx11p8","easy","Solution not found (time limit exceded)","23.535065","4"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (time limit exceded)","49.686537","2"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (time limit exceded)","98.202567","7"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","36.793354","1"," / ","4"," / "
"supportcase42","easy","Feasible","0.737999","1","356710817423739584.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","153.698144","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","30.818601","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","30.592479","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","61.181809","10"," / ","1473"," / "
"sorrell3","easy","Feasible","32.141049","2","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","162.859252","10"," / ","7"," / "
"neos-873061","easy","Feasible","51.053133","3","9631.064478","113.6562385063","0.988199"
"nursesched-medium-hint03","hard","Solution not found (time limit exceded)","44.206530","3"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","76.058199","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","30.847603","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","49.475603","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","39.134261","2"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","61.776992","5","256.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","45.677014","5","1912.184034","880.9201079999999","0.539312"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","22.183786","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","62.323766","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","56.288038","3","676128513.036328","586803238.6567289","0.132113"
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","169.979112","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","108.983151","4"," / ","-34.7"," / "
"map10","easy","Feasible","34.970918","2","-365.000000","-495","0.262626"
"map16715-04","easy","Feasible","20.744873","2","-40.000000","-111","0.639640"
"rail02","easy","Solution not found (time limit exceded)","19.363874","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","7.748916","4","312642.507484","51906.47737","0.833975"
"neos-4413714-turia","easy","Feasible","32.666538","3","496.156590","45.3701670199998","0.908557"
"neos-631710","easy","Solution not found (time limit exceded)","34.884087","2"," / ","203"," / "
"buildingenergy","easy","Solution not found (time limit exceded)","19.705946","0"," / ","33283.853236"," / "
"k1mushroom","easy","Solution not found (time limit exceded)","15.490399","0"," / ","-3288"," / "
"splice1k1","easy","Feasible","34.213718","4","-1.000000","-394","0.997462"
"physiciansched3-3","easy","Solution not found (time limit exceded)","52.052857","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","99.722109","3"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","69.685654","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","38.987559","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","39.346741","2","7225635.435300","2351.40309999697","0.999675"
"roi2alpha3n4","easy","Feasible","55.884059","5","-49.105912","-63.20849503","0.223112"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","196.004522","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","33.412844","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","40.378915","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","116.609179","3"," / ","0"," / "
"supportcase22","open","Solution not found (time limit exceded)","104.836059","3"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","36.989618","1"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","46.334875","3","0.420750","0.06724999999999949","0.840166"
"supportcase7","easy","Solution not found (time limit exceded)","42.767392","1"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","19.420734","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","80.870608","3"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","54.433185","3","366157.700000","3217.7","0.991212"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","21.353163","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","257.366944","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","253.955565","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","38.710968","2","-7414.945515","-7559.533053817","0.019127"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","39.780062","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","64.153726","4","-26.679865","-52.322274351","0.490086"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","259.226296","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","32.970417","0"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","33.551611","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","89.716732","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","18.712091","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","21.976271","0"," / ","15.9999999997877"," / "
