"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"wachplan","easy","Feasible","2.502961","5","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","35.013021","2","405.000000","252","0.377778"
"piperout-08","easy","Solution not found (time limit exceded)","36.816413","1"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (iteration limit exceded)","132.361160","10"," / ","20622"," / "
"decomp2","easy","Feasible","16.845484","6","-91.000000","-160","0.431250"
"comp21-2idx","easy","Feasible","32.361936","3","1772.000000","74","0.958239"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","230.062738","5"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","84.379847","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","100.419385","1"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","73.813263","2"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","3.674877","2","239.950816","204.08170701","0.149485"
"trento1","easy","Feasible","36.653379","2","95759897.001200","5189487","0.945807"
"cbs-cta","easy","Feasible","3.695578","2","0.000000","0","0.000000"
"net12","easy","Feasible","47.423706","4","337.000000","214","0.364985"
"fiball","easy","Feasible","79.473385","4","142.000000","138","0.028169"
"mzzv11","easy","Solution not found (time limit exceded)","66.709815","2"," / ","-21718"," / "
"leo1","easy","Feasible","1.086497","3","723211089.920000","404227536.16","0.441066"
"irp","easy","Feasible","1.175354","4","13195.874063","12159.49283539698","0.078538"
"mzzv42z","easy","Solution not found (iteration limit exceded)","234.884719","10"," / ","-20540"," / "
"neos-950242","easy","Feasible","80.381558","7","16.000000","4","0.750000"
"neos-1354092","easy","Solution not found (time limit exceded)","78.953421","1"," / ","46"," / "
"30n20b8","easy","Solution not found (time limit exceded)","63.679218","6"," / ","302"," / "
"comp07-2idx","easy","Feasible","64.624377","4","1685.000000","6","0.996439"
"neos-1171448","easy","Feasible","7.735090","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","56.914688","4","113.001710","112.00152","0.008851"
"neos-5188808-nattai","easy","Feasible","59.637921","2","1.044024","0.110283622999984","0.894367"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","288.237566","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","57.586111","1"," / ","24"," / "
"neos-662469","easy","Feasible","21.736274","7","2027414.000000","184379.9999999999","0.909057"
"momentum1","easy","Feasible","236.545472","9","218074.298392","109143.4935","0.499512"
"mushroom-best","easy","Feasible","6.754149","2","1447.671868","0.0553337612","0.999962"
"germanrr","easy","Solution not found (time limit exceded)","163.769579","4"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","51.038293","2","4623.000000","4521","0.022064"
"unitcal_7","easy","Solution not found (time limit exceded)","201.901065","3"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","101.493962","2"," / ","17566"," / "
"supportcase40","easy","Feasible","32.194312","3","30032.991087","24256.3122898","0.192344"
"n2seq36q","easy","Feasible","2.262817","3","184000.000000","52200","0.716304"
"leo2","easy","Feasible","0.490433","3","2184381126.180000","404077441.12","0.815015"
"neos-960392","easy","Feasible","86.642672","8","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","218.752734","5","59845368.088900","55789389.886","0.067774"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","163.057049","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","18.037732","4","289.000000","57.99999999999999","0.799308"
"tbfp-network","easy","Feasible","12.426311","4","138.829861","24.16319444","0.825951"
"blp-ic98","easy","Feasible","6.220789","3","5216.318504","4491.44758395","0.138962"
"neos-860300","easy","Feasible","25.547560","3","4839.000000","3200.999999999998","0.338500"
"blp-ar98","easy","Feasible","32.747216","4","7165.152851","6205.2147104","0.133973"
"neos-933966","easy","Feasible","75.535299","4","328.000000","318","0.030488"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","83.813071","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","28.221410","3","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","50.822615","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","30.752723","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","7.674400","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","487.999158","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","180.196307","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","96.456101","2"," / ","0"," / "
"sp97ar","easy","Feasible","1.145152","3","2773017963.200000","660705645.759","0.761738"
"hypothyroid-k1","easy","Feasible","29.638482","6","-2850.000000","-2851","0.000351"
"fast0507","easy","Feasible","2.405507","3","242.000000","174","0.280992"
"neos8","easy","Feasible","111.119489","7","-3222.000000","-3719","0.133638"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","50.419105","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","181.099764","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","54.046958","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","54.721162","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","104.990745","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","5.971386","5","1365.000000","30","0.978022"
"sing326","easy","Solution not found (iteration limit exceded)","305.609046","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.433583","2","766000.000000","130800","0.829243"
"sing44","easy","Solution not found (iteration limit exceded)","291.918052","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.278166","3","1965576737.600000","529740623.2","0.730491"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","66.048114","1"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","123.731478","2"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","76.659711","1"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.825365","2","273.000000","174","0.362637"
"thor50dday","hard","Feasible","2.190745","1","77257841.000000","40417","0.999477"
"nw04","easy","Feasible","5.959715","4","17092.000000","16862","0.013457"
"uccase9","easy","Solution not found (time limit exceded)","50.490981","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (time limit exceded)","126.193888","6"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","88.507157","8","-237.755960","-237.7566815","0.000003"
"rail01","easy","Solution not found (time limit exceded)","59.681819","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","79.704081","3","-18452.000000","-33269","0.445370"
"proteindesign122trx11p8","easy","Feasible","27.311867","10","1778.000000","1747","0.017435"
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","220.390822","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (time limit exceded)","65.523104","3"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","57.125466","1"," / ","4"," / "
"supportcase42","easy","Feasible","1.208925","1","884892567061415808.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","91.777147","2"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","102.000321","1"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","50.707255","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (time limit exceded)","65.107890","3"," / ","1473"," / "
"sorrell3","easy","Feasible","54.083650","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (iteration limit exceded)","264.607785","10"," / ","7"," / "
"neos-873061","easy","Feasible","52.717649","2","9271.282728","113.6562385063","0.987741"
"nursesched-medium-hint03","hard","Solution not found (time limit exceded)","34.559311","2"," / ","115"," / "
"neos-4763324-toguru","easy","Feasible","45.823150","7","4017.747816","1613.03884585","0.598522"
"uccase12","easy","Solution not found (time limit exceded)","51.114157","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","70.718706","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","130.485423","5"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","97.457357","5","242.625000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","47.646429","5","2250.084470","880.9201079999999","0.608495"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","33.708768","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","99.560518","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","91.354888","4","731293616.932357","586803238.6567289","0.197582"
"rd-rplusc-21","easy","Feasible","165.197262","7","167496.439953","165395.275295","0.012545"
"neos-3555904-turama","easy","Solution not found (time limit exceded)","139.524749","3"," / ","-34.7"," / "
"map10","easy","Feasible","37.872984","2","-378.000000","-495","0.236364"
"map16715-04","easy","Feasible","31.842301","2","-28.000000","-111","0.747748"
"rail02","easy","Solution not found (time limit exceded)","29.885039","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","13.698277","5","282449.134421","51906.47737","0.816227"
"neos-4413714-turia","easy","Feasible","66.942278","4","498.106255","45.3701670199998","0.908915"
"neos-631710","easy","Solution not found (time limit exceded)","73.964558","3"," / ","203"," / "
"buildingenergy","easy","Feasible","14.421165","1","83876949.537987","33283.853236","0.999603"
"k1mushroom","easy","Feasible","116.909935","5","-4.000000","-3288","0.998783"
"splice1k1","easy","Feasible","135.662600","6","-11.000000","-394","0.972081"
"physiciansched3-3","easy","Solution not found (time limit exceded)","83.153914","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","103.162145","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","109.535643","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","59.336527","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","60.103816","2","5108191.202500","2351.40309999697","0.999540"
"roi2alpha3n4","easy","Feasible","76.149497","5","-57.010605","-63.20849503","0.098055"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","285.356371","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","53.728471","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","53.653348","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","188.483240","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","353.834446","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","108.391693","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","57.848300","3","0.146000","0.06724999999999949","0.539384"
"supportcase7","easy","Solution not found (time limit exceded)","78.744419","1"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","30.312792","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","165.830017","4"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","86.797688","3","366420.300000","3217.7","0.991219"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","36.302993","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","326.619258","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","398.778307","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","58.010459","2","-7350.047882","-7559.533053817","0.027711"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","60.722467","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","98.016768","4","-30.174384","-52.322274351","0.423298"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","381.974567","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","100.850690","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","92.719366","1"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","110.136111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","28.190243","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","31.586084","0"," / ","15.9999999997877"," / "
