"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"uct-subprob","easy","Feasible","27.148496","2","330.000000","314","0.048485"
"neos17","easy","Feasible","0.527799","1","0.699972","0.1500025774","0.785702"
"bppc4-08","easy","Feasible","36.973294","3","54.000000","53","0.018519"
"qap10","easy","Feasible","6.426942","8","522.000000","339.9999999983871","0.348659"
"cvs16r128-89","easy","Feasible","9.880265","6","-92.000000","-97","0.051546"
"milo-v12-6-r2-40-1","easy","Feasible","727.686302","13","350540.108191","326481.14282799","0.068634"
"reblock115","easy","Feasible","91.196672","4","-31962618.295266","-36800603.2332","0.131465"
"fhnw-binpack4-48","easy","Solution not found (iteration limit exceded)","397.404005","15"," / ","0"," / "
"rococoB10-011000","easy","Feasible","124.208858","11","43867.000000","19449","0.556637"
"roll3000","easy","Feasible","42.408470","5","13780.000000","12889.999992","0.064586"
"cost266-UUE","easy","Feasible","90.281003","3","26534648.140000","25148940.55999998","0.052223"
"icir97_tension","easy","Feasible","123.618141","5","6553.000000","6375","0.027163"
"neos-3024952-loue","easy","Feasible","187.209692","4","84376.000000","26756","0.682896"
"neos-4738912-atrato","easy","","272.154741","15"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","25.252175","1","236.000000","230","0.025424"
"nu25-pr12","easy","Feasible","164.493907","15","74035.000000","53904.99999999999","0.271898"
"neos-5107597-kakapo","easy","Feasible","88.330491","9","25785.000000","3644.99999999952","0.858639"
"neos-4387871-tavua","hard","Feasible","23.670951","2","67.769460","33.384729927","0.507378"
"sct2","easy","Feasible","33.803798","3","-229.562531","-230.9891623","0.006176"
"bnatt400","easy","Solution not found (time limit exceded)","296.990207","11"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","31.473908","15"," / ","-3"," / "
"supportcase18","easy","Feasible","31.106762","4","49.000000","48","0.020408"
"seymour","easy","Feasible","8.363593","3","456.000000","423","0.072368"
"seymour1","easy","Feasible","18.814562","2","421.054947","410.76370139","0.024442"
"eil33-2","easy","Feasible","1.040436","3","1329.032429","934.007915999999","0.297227"
"rmatr100-p10","easy","Feasible","0.461055","1","483.000000","423","0.124224"
"bnatt500","easy","Solution not found (time limit exceded)","145.521225","3"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","6.555496","5","6710385.000000","6307996","0.059965"
"graph20-20-1rand","easy","Feasible","123.575349","8","-6.000000","-9","0.333333"
"neos-1582420","easy","Feasible","2.658304","4","130.000000","90.99999999999996","0.300000"
"swath1","easy","Feasible","0.799956","3","470.384913","379.07129575","0.194125"
"swath3","easy","Feasible","3.443854","3","399.442142","397.76134365","0.004208"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","330.009568","9"," / ","1"," / "
"neos-1456979","easy","Feasible","96.101725","5","204.000000","176","0.137255"
"cod105","easy","Feasible","62.207696","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","37.814848","3","7741.825846","6382.099048245999","0.175634"
"air05","easy","Feasible","10.041475","5","31011.000000","26374","0.149528"
"rocI-4-11","easy","Solution not found (time limit exceded)","248.648332","5"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","120.571278","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","39.128689","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","2.865313","1","43.000000","23","0.465116"
"drayage-100-23","easy","Feasible","10.718472","4","165816.854038","103333.87407","0.376819"
"drayage-25-23","easy","Feasible","14.626188","4","153359.332695","101282.647018","0.339573"
"nexp-150-20-8-5","easy","Feasible","30.948123","2","363.000000","231","0.363636"
"ns1208400","easy","Solution not found (time limit exceded)","150.154206","2"," / ","2"," / "
"traininstance6","easy","Feasible","50.261997","13","161100.000000","28290","0.824395"
"dano3_3","easy","Feasible","45.666913","3","576.344633","576.34463303","0.000000"
"dano3_5","easy","Feasible","96.057835","3","577.309578","576.9249159565619","0.000666"
"neos-2978193-inde","easy","Feasible","2.527255","1","-1.906740","-2.38806169","0.201553"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","99.399697","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","74.183037","5"," / ","71820"," / "
"wachplan","easy","Feasible","3.336866","6","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","49.222816","3","425.000000","252","0.407059"
"piperout-08","easy","Solution not found (time limit exceded)","49.350596","2"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","60.342678","1"," / ","20622"," / "
"decomp2","easy","Feasible","45.815248","12","-81.000000","-160","0.493750"
"comp21-2idx","easy","Feasible","37.410235","4","3099.000000","74","0.976121"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","92.775909","2"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","92.732946","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","105.758354","1"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","42.198322","1"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","17.861705","2","244.157097","204.08170701","0.164138"
"trento1","easy","Feasible","33.191038","2","126034809.000900","5189487","0.958825"
"cbs-cta","easy","Feasible","4.214365","2","0.000000","0","0.000000"
"net12","easy","Feasible","34.342413","8","296.000000","214","0.277027"
"fiball","easy","Feasible","94.775222","4","140.000000","138","0.014286"
"mzzv11","easy","Solution not found (time limit exceded)","36.371025","1"," / ","-21718"," / "
"leo1","easy","Feasible","0.122605","2","1132613614.880000","404227536.16","0.643102"
"irp","easy","Feasible","1.602380","4","13201.746049","12159.49283539698","0.078948"
"mzzv42z","easy","Solution not found (iteration limit exceded)","257.592371","15"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","183.594056","15"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","93.616772","1"," / ","46"," / "
"30n20b8","easy","Solution not found (time limit exceded)","93.365268","5"," / ","302"," / "
"comp07-2idx","easy","Feasible","65.644811","4","3452.000000","6","0.998262"
"neos-1171448","easy","Feasible","10.443586","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","35.835821","3","114.001780","112.00152","0.017546"
"neos-5188808-nattai","easy","Feasible","46.713358","2","0.236173","0.110283622999984","0.533039"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","536.515535","15"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","64.698811","1"," / ","24"," / "
"neos-662469","easy","Feasible","21.315679","7","2059416.500000","184379.9999999999","0.910470"
"momentum1","easy","Feasible","221.034780","8","224478.650778","109143.4935","0.513791"
"mushroom-best","easy","Feasible","4.975856","2","791.340321","0.0553337612","0.999930"
"germanrr","easy","Feasible","155.019184","4","49541372.709800","47095869.649","0.049363"
"rmatr200-p5","easy","Feasible","55.011399","3","4708.000000","4521","0.039720"
"unitcal_7","easy","Solution not found (time limit exceded)","116.595622","1"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","144.797477","3"," / ","17566"," / "
"supportcase40","easy","Feasible","40.442963","3","27150.624665","24256.3122898","0.106602"
"n2seq36q","easy","Feasible","1.373473","3","184400.000000","52200","0.716920"
"leo2","easy","Feasible","0.335940","3","2000903361.060000","404077441.12","0.798052"
"neos-960392","easy","Feasible","137.901272","9","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","208.839158","4","59800400.574200","55789389.886","0.067073"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","208.281930","15"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","28.925168","6","257.000000","57.99999999999999","0.774319"
"tbfp-network","easy","Feasible","11.862433","4","108.291667","24.16319444","0.776869"
"blp-ic98","easy","Feasible","4.845918","3","5528.017382","4491.44758395","0.187512"
"neos-860300","easy","Feasible","1.386645","3","4310.000000","3200.999999999998","0.257309"
"blp-ar98","easy","Feasible","38.825171","4","6698.223560","6205.2147104","0.073603"
"neos-933966","easy","Feasible","70.742742","4","330.000000","318","0.036364"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","98.013489","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","57.579259","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","60.791624","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","34.038869","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","11.204842","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","885.139307","15"," / ","-19"," / "
"supportcase33","easy","Solution not found (time limit exceded)","174.502234","12"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","113.590229","2"," / ","0"," / "
"sp97ar","easy","Feasible","0.299873","2","2733652870.720000","660705645.759","0.758307"
"hypothyroid-k1","easy","Feasible","31.983686","7","-2850.000000","-2851","0.000351"
"fast0507","easy","Feasible","0.245111","1","2465.000000","174","0.929412"
"neos8","easy","Feasible","90.549383","7","-2443.000000","-3719","0.343103"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","114.682297","1"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","276.897261","5"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","52.628252","15"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","44.825256","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","112.817555","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.541716","4","1582.000000","30","0.981037"
"sing326","easy","Solution not found (iteration limit exceded)","519.500589","15"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.370757","3","2049200.000000","130800","0.936170"
"sing44","easy","Solution not found (iteration limit exceded)","528.519418","15"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.412496","3","2071794496.160000","529740623.2","0.744308"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","90.174431","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","150.698045","2"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","163.260283","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.867970","2","264.000000","174","0.340909"
"thor50dday","hard","Feasible","1.967259","1","76672789.000000","40417","0.999473"
"nw04","easy","Feasible","5.376609","4","18934.000000","16862","0.109433"
"uccase9","easy","Solution not found (time limit exceded)","60.780773","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","206.036521","15"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","90.164941","9","-237.751393","-237.7566815","0.000022"
"rail01","easy","Solution not found (time limit exceded)","181.990314","4"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","93.821266","3","-18485.000000","-33269","0.444378"
"proteindesign122trx11p8","easy","Feasible","45.854583","8","1765.000000","1747","0.010198"
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","295.798106","15"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","397.902124","15"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","93.954548","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.762396","1","347673636568813312.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","227.656603","4"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.825941","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","61.050604","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Feasible","52.228866","9","1509.000000","1473","0.023857"
"sorrell3","easy","Feasible","62.171000","2","-16.000000","-16","0.000000"
"supportcase10","hard","","470.236745","15"," / ","7"," / "
"neos-873061","easy","Feasible","43.432920","2","9373.723101","113.6562385063","0.987875"
"nursesched-medium-hint03","hard","Feasible","79.739923","5","12529.000000","115","0.990821"
"neos-4763324-toguru","easy","","134.172623","15"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.020545","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","110.261049","2"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","65.044157","2"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","92.277417","5","269.656250","-149.37501","1.000000"
"eilA101-2","easy","Feasible","36.913125","4","1339.593395","880.9201079999999","0.342397"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","37.158579","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","113.760227","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","81.924395","3","669021681.499973","586803238.6567289","0.122894"
"rd-rplusc-21","easy","Feasible","111.026006","4","165463.392892","165395.275295","0.000412"
"neos-3555904-turama","easy","Solution not found (time limit exceded)","223.316972","4"," / ","-34.7"," / "
"map10","easy","Feasible","59.842302","2","-468.000000","-495","0.054545"
"map16715-04","easy","Feasible","37.739110","2","-48.000000","-111","0.567568"
"rail02","easy","Solution not found (time limit exceded)","34.438893","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","22.048384","5","122199.464019","51906.47737","0.575232"
"neos-4413714-turia","easy","Solution not found (time limit exceded)","55.686474","2"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (time limit exceded)","52.881421","2"," / ","203"," / "
"buildingenergy","easy","Feasible","14.565940","1","88922705.588935","33283.853236","0.999626"
"k1mushroom","easy","Feasible","48.904811","4","4.000000","-3288","1.000000"
"splice1k1","easy","Feasible","57.582460","6","-28.000000","-394","0.928934"
"physiciansched3-3","easy","Solution not found (time limit exceded)","98.196813","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","116.105110","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","129.005316","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","68.551992","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","69.400153","2","6556770.706000","2351.40309999697","0.999641"
"roi2alpha3n4","easy","Feasible","85.423438","5","-54.282778","-63.20849503","0.141211"
"neos-5049753-cuanza","easy","","500.059626","15"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.169508","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","60.023887","3"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","222.850978","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","626.140579","15"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","126.170080","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","86.196822","4","0.089250","0.06724999999999949","0.246499"
"supportcase7","easy","Solution not found (time limit exceded)","51.926717","0"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","99.100974","1"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","198.950605","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","99.290875","3","366056.800000","3217.7","0.991210"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","42.370565","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","555.669844","15"," / ","935"," / "
"s100","hard","Solution not found (time limit exceded)","339.743493","7"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","68.681419","2","-6964.347893","-7559.533053817","0.078733"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","64.073343","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","110.363909","4","-32.636135","-52.322274351","0.376248"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","623.753171","15"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","113.264118","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","48.703765","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","206.234191","2"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.383508","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.913161","0"," / ","15.9999999997877"," / "
