"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"mik-250-20-75-4","easy","Feasible","0.332505","3","64244.000000","-52301","1.000000"
"mcsched","easy","Solution not found (iteration limit exceded)","3.668202","10"," / ","211913"," / "
"pg5_34","easy","Feasible","6.359024","1","-13774.448651","-14339.35345","0.039395"
"n5-3","easy","Feasible","0.141377","1","4985950.000000","8104.999999993999","0.998374"
"lotsize","easy","Feasible","45.002128","2","1609827.998866","1480195","0.080526"
"ran14x18-disj-8","easy","Feasible","0.058705","1","8435.000000","3712","0.559929"
"rococoC10-001000","easy","Feasible","13.960940","9","29731.000000","11460","0.614544"
"gmu-35-50","easy","Feasible","98.335963","4","-2436660.632100","-2607958.33","0.065683"
"b1c1s1","easy","Feasible","30.307847","1","29803.790000","24544.25","0.176472"
"uct-subprob","easy","Feasible","14.773822","2","331.000000","314","0.051360"
"neos17","easy","Feasible","5.135956","1","0.357258","0.1500025774","0.580128"
"bppc4-08","easy","Feasible","29.886319","3","57.000000","53","0.070175"
"qap10","easy","Feasible","24.457590","6","510.000000","339.9999999983871","0.333333"
"cvs16r128-89","easy","Feasible","22.797505","5","-92.000000","-97","0.051546"
"milo-v12-6-r2-40-1","easy","Feasible","411.472041","7","410315.774799","326481.14282799","0.204317"
"reblock115","easy","Feasible","122.691559","5","-35297587.770515","-36800603.2332","0.040842"
"fhnw-binpack4-48","easy","Solution not found (iteration limit exceded)","351.492687","10"," / ","0"," / "
"rococoB10-011000","easy","Feasible","80.810387","9","31995.000000","19449","0.392124"
"roll3000","easy","Feasible","42.508801","6","13900.000000","12889.999992","0.072662"
"cost266-UUE","easy","Feasible","60.438793","2","27969610.140000","25148940.55999998","0.100848"
"icir97_tension","easy","Feasible","78.556005","4","6607.999975","6375","0.035260"
"neos-3024952-loue","easy","Feasible","219.407721","5","73731.000000","26756","0.637113"
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","105.870055","10"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","3.616854","1","236.000000","230","0.025424"
"nu25-pr12","easy","Feasible","127.628107","9","74620.000000","53904.99999999999","0.277607"
"neos-5107597-kakapo","easy","Feasible","111.309841","9","29394.000000","3644.99999999952","0.875995"
"neos-4387871-tavua","hard","Feasible","32.521493","2","45.384730","33.384729927","0.264406"
"sct2","easy","Feasible","31.024981","2","-229.789448","-230.9891623","0.005194"
"bnatt400","easy","Solution not found (iteration limit exceded)","184.731338","10"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","31.555636","10"," / ","-3"," / "
"supportcase18","easy","Feasible","60.922229","4","49.000000","48","0.020408"
"seymour","easy","Feasible","48.508571","4","455.000000","423","0.070330"
"seymour1","easy","Feasible","36.931409","2","419.551031","410.76370139","0.020945"
"eil33-2","easy","Feasible","0.491928","3","1396.543226","934.007915999999","0.331200"
"rmatr100-p10","easy","Feasible","1.897720","2","527.000000","423","0.197343"
"bnatt500","easy","Solution not found (time limit exceded)","132.890425","3"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","10.380115","7","6585507.000000","6307996","0.042140"
"graph20-20-1rand","easy","Feasible","91.590696","5","-7.000000","-9","0.222222"
"neos-1582420","easy","Feasible","2.406696","4","149.000000","90.99999999999996","0.389262"
"swath1","easy","Feasible","1.422569","3","482.519392","379.07129575","0.214392"
"swath3","easy","Feasible","1.450714","3","511.588204","397.76134365","0.222497"
"peg-solitaire-a3","easy","Solution not found (iteration limit exceded)","352.040230","10"," / ","1"," / "
"neos-1456979","easy","Feasible","51.675195","4","232.000000","176","0.241379"
"cod105","easy","Feasible","90.728668","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","40.283634","3","7009.393972","6382.099048245999","0.089493"
"air05","easy","Feasible","21.004344","4","33715.000000","26374","0.217737"
"rocI-4-11","easy","Solution not found (time limit exceded)","264.993522","5"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","120.749848","2"," / ","-17783"," / "
"neos-1171737","easy","Feasible","51.704957","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","0.829007","1","41.000000","23","0.439024"
"drayage-100-23","easy","Feasible","7.121270","4","164337.895145","103333.87407","0.371211"
"drayage-25-23","easy","Feasible","5.385817","3","158758.229027","101282.647018","0.362032"
"nexp-150-20-8-5","easy","Feasible","31.288970","2","381.000000","231","0.393701"
"ns1208400","easy","Solution not found (time limit exceded)","150.342462","2"," / ","2"," / "
"traininstance6","easy","Solution not found (time limit exceded)","84.288825","6"," / ","28290"," / "
"dano3_3","easy","Feasible","10.159774","1","577.377579","576.34463303","0.001789"
"dano3_5","easy","Feasible","64.205895","2","578.092170","576.9249159565619","0.002019"
"neos-2978193-inde","easy","Feasible","30.223522","1","-1.963243","-2.38806169","0.177893"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","98.334173","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","137.232940","5"," / ","71820"," / "
"wachplan","easy","Feasible","3.963969","5","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","55.600515","3","417.000000","252","0.395683"
"piperout-08","easy","Solution not found (time limit exceded)","77.625561","3"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","120.605561","2"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","47.995635","10"," / ","-160"," / "
"comp21-2idx","easy","Feasible","51.516094","3","1649.000000","74","0.955124"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","215.385447","4"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","121.886000","2"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","152.461891","2"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","110.747131","3"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","13.498582","1","204.081749","204.08170701","0.000000"
"trento1","easy","Feasible","32.498883","2","95516501.000600","5189487","0.945669"
"cbs-cta","easy","Feasible","1.240887","1","0.000000","0","0.000000"
"net12","easy","Feasible","25.778918","5","337.000000","214","0.364985"
"fiball","easy","Feasible","93.955104","4","169.000000","138","0.183432"
"mzzv11","easy","Solution not found (time limit exceded)","98.859051","2"," / ","-21718"," / "
"leo1","easy","Feasible","0.455870","2","783603769.920000","404227536.16","0.484143"
"irp","easy","Feasible","2.391166","4","12374.799088","12159.49283539698","0.017399"
"mzzv42z","easy","Solution not found (time limit exceded)","38.024835","1"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","96.771554","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","75.801526","1"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","21.392270","10"," / ","302"," / "
"comp07-2idx","easy","Feasible","59.808740","4","1654.000000","6","0.996372"
"neos-1171448","easy","Feasible","9.969429","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","35.013339","3","112.001760","112.00152","0.000002"
"neos-5188808-nattai","easy","Feasible","30.445830","2","0.832665","0.110283622999984","0.867553"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","550.419958","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","105.977214","2"," / ","24"," / "
"neos-662469","easy","Feasible","10.450968","5","1113046.000000","184379.9999999999","0.834346"
"momentum1","easy","Solution not found (iteration limit exceded)","261.230626","10"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","10.051754","2","1475.411694","0.0553337612","0.999962"
"germanrr","easy","Solution not found (time limit exceded)","121.704694","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","61.541970","2","4728.000000","4521","0.043782"
"unitcal_7","easy","Solution not found (time limit exceded)","236.973211","3"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","102.992589","2"," / ","17566"," / "
"supportcase40","easy","Feasible","65.858355","3","25065.470663","24256.3122898","0.032282"
"n2seq36q","easy","Feasible","2.896783","3","124600.000000","52200","0.581059"
"leo2","easy","Feasible","1.005325","3","1519386028.260000","404077441.12","0.734052"
"neos-960392","easy","Feasible","108.189963","8","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Feasible","166.392380","3","60417514.369400","55789389.886","0.076602"
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","166.654265","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","10.828576","4","337.000000","57.99999999999999","0.827893"
"tbfp-network","easy","Feasible","64.579753","5","77.211806","24.16319444","0.687053"
"blp-ic98","easy","Feasible","19.688174","3","4963.816379","4491.44758395","0.095162"
"neos-860300","easy","Feasible","4.716638","3","3378.000000","3200.999999999998","0.052398"
"blp-ar98","easy","Feasible","7.422386","3","6927.629784","6205.2147104","0.104280"
"neos-933966","easy","Feasible","43.139783","4","325.000000","318","0.021538"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","97.095364","1"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","42.335677","4","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","61.734637","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","66.548504","1"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","17.995487","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","585.566939","10"," / ","-19"," / "
"supportcase33","easy","Bug OMIP","141.567981","6"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","62.465747","1"," / ","0"," / "
"sp97ar","easy","Feasible","1.240600","3","3814402727.680000","660705645.759","0.826787"
"hypothyroid-k1","easy","Feasible","13.911710","4","-1758.000000","-2851","0.383374"
"fast0507","easy","Feasible","4.195124","3","260.000000","174","0.330769"
"neos8","easy","Feasible","114.713211","6","-2337.000000","-3719","0.371605"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","60.897599","0"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","220.153425","4"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","66.103861","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","67.118209","2"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","65.931105","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","9.103849","5","1162.000000","30","0.974182"
"sing326","easy","Solution not found (iteration limit exceded)","367.795197","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","2.038542","2","1091200.000000","130800","0.880132"
"sing44","easy","Solution not found (iteration limit exceded)","371.149899","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","2.681764","4","2944057679.520000","529740623.2","0.820064"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","66.989589","1"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","171.953388","2"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","169.260240","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.636873","1","2537.000000","174","0.931415"
"thor50dday","hard","Feasible","2.996720","1","76709971.000000","40417","0.999473"
"nw04","easy","Feasible","6.166054","4","34026.000000","16862","0.504438"
"uccase9","easy","Solution not found (time limit exceded)","61.335850","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","177.544728","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","109.517263","9","-237.740277","-237.7566815","0.000069"
"rail01","easy","Solution not found (time limit exceded)","105.765789","2"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","97.842541","3","-16774.000000","-33269","0.495807"
"proteindesign122trx11p8","easy","Solution not found (time limit exceded)","52.802658","5"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (time limit exceded)","65.637003","2"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","303.230034","10"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (time limit exceded)","33.080031","0"," / ","4"," / "
"supportcase42","easy","Feasible","0.796833","1","392372476470585344.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","228.085044","4"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.906834","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Feasible","55.323658","1","7086.000000","6259.999997125895","0.116568"
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","82.011696","10"," / ","1473"," / "
"sorrell3","easy","Feasible","93.987366","3","-15.000000","-16","0.062500"
"supportcase10","hard","Solution not found (time limit exceded)","92.478259","1"," / ","7"," / "
"neos-873061","easy","Feasible","36.376581","2","9375.953257","113.6562385063","0.987878"
"nursesched-medium-hint03","hard","Feasible","47.458281","4","11241.000000","115","0.989770"
"neos-4763324-toguru","easy","Feasible","74.027210","10","3931.693416","1613.03884585","0.589734"
"uccase12","easy","Solution not found (time limit exceded)","61.059869","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","76.576535","1"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","106.750232","4"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","90.600960","5","256.093750","-149.37501","1.000000"
"eilA101-2","easy","Feasible","43.468325","4","1836.955394","880.9201079999999","0.520446"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","38.610969","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","115.906980","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","83.727912","3","694143010.953053","586803238.6567289","0.154636"
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","279.122385","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","244.891674","5"," / ","-34.7"," / "
"map10","easy","Feasible","64.355340","2","-256.000000","-495","0.482828"
"map16715-04","easy","Feasible","43.425664","2","-74.000000","-111","0.333333"
"rail02","easy","Solution not found (time limit exceded)","33.757526","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","9.248034","4","142449.544939","51906.47737","0.635615"
"neos-4413714-turia","easy","Feasible","64.940216","4","496.794934","45.3701670199998","0.908674"
"neos-631710","easy","Solution not found (time limit exceded)","75.485873","2"," / ","203"," / "
"buildingenergy","easy","Feasible","85.626025","3","2153403553.975348","33283.853236","0.999985"
"k1mushroom","easy","Feasible","87.562554","6","0.000000","-3288","1.000000"
"splice1k1","easy","Feasible","18.065912","3","-8.000000","-394","0.979695"
"physiciansched3-3","easy","Solution not found (time limit exceded)","99.349291","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (iteration limit exceded)","322.431671","10"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","129.556594","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","68.870633","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","69.995673","2","7582667.753000","2351.40309999697","0.999690"
"roi2alpha3n4","easy","Feasible","68.786118","5","-52.232064","-63.20849503","0.173654"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","337.070909","10"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.804488","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","95.082172","4"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","175.895888","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","400.431580","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","104.733607","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","108.154265","4","0.067250","0.06724999999999949","0.000000"
"supportcase7","easy","Solution not found (time limit exceded)","73.786244","1"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","99.390661","1"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","181.566475","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","101.731732","3","366410.200000","3217.7","0.991218"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","36.589651","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","381.653737","10"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","439.048251","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","69.396895","2","-4596.061495","-7559.533053817","0.392018"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","63.415032","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","109.938409","4","-33.086249","-52.322274351","0.367645"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","402.192978","10"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","115.657719","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","50.702106","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","134.146111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.238409","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.474934","0"," / ","15.9999999997877"," / "
