"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-5107597-kakapo","easy","Feasible","84.034314","7","24282.000000","3644.99999999952","0.849889"
"neos-4387871-tavua","hard","Feasible","31.668088","2","57.941040","33.384729927","0.423815"
"sct2","easy","Feasible","26.112586","3","-230.832708","-230.9891623","0.000677"
"bnatt400","easy","Solution not found (time limit exceded)","130.894774","3"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","31.940888","20"," / ","-3"," / "
"supportcase18","easy","Feasible","26.052641","3","48.000000","48","0.000000"
"seymour","easy","Feasible","9.120163","3","458.000000","423","0.076419"
"seymour1","easy","Feasible","14.740904","2","416.576629","410.76370139","0.013954"
"eil33-2","easy","Feasible","1.499750","4","1097.379824","934.007915999999","0.148875"
"rmatr100-p10","easy","Feasible","1.063176","1","435.000000","423","0.027586"
"bnatt500","easy","Solution not found (time limit exceded)","191.986424","4"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Feasible","6.852699","6","6781539.000000","6307996","0.069828"
"graph20-20-1rand","easy","Feasible","67.206666","5","-3.000000","-9","0.666667"
"neos-1582420","easy","Feasible","1.913636","4","124.000000","90.99999999999996","0.266129"
"swath1","easy","Feasible","1.039387","3","591.667888","379.07129575","0.359317"
"swath3","easy","Feasible","1.157527","3","596.259061","397.76134365","0.332905"
"peg-solitaire-a3","easy","Solution not found (time limit exceded)","288.578270","8"," / ","1"," / "
"neos-1456979","easy","Feasible","60.019207","5","219.000000","176","0.196347"
"cod105","easy","Feasible","62.080404","4","-12.000000","-12","0.000000"
"h80x6320d","easy","Feasible","37.558378","3","9076.524857","6382.099048245999","0.296857"
"air05","easy","Feasible","6.630745","4","33537.000000","26374","0.213585"
"rocI-4-11","easy","Solution not found (time limit exceded)","308.384815","7"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (time limit exceded)","169.784808","3"," / ","-17783"," / "
"neos-1171737","easy","Feasible","43.226183","2","-195.000000","-195","0.000000"
"glass-sc","easy","Feasible","4.417394","1","45.000000","23","0.488889"
"drayage-100-23","easy","Feasible","11.131730","4","173165.110588","103333.87407","0.403264"
"drayage-25-23","easy","Feasible","5.457166","4","106451.134872","101282.647018","0.048553"
"nexp-150-20-8-5","easy","Feasible","31.001250","2","384.000000","231","0.398438"
"ns1208400","easy","Feasible","542.974166","12","2.000000","2","0.000000"
"traininstance6","easy","Feasible","62.259801","13","361800.000000","28290","0.921808"
"dano3_3","easy","Feasible","15.695872","2","577.072611","576.34463303","0.001262"
"dano3_5","easy","Feasible","66.027665","2","579.467530","576.9249159565619","0.004388"
"neos-2978193-inde","easy","Feasible","0.408693","1","-2.163366","-2.38806169","0.094091"
"neos-3004026-krka","easy","Solution not found (time limit exceded)","99.197672","1"," / ","0"," / "
"traininstance2","easy","Solution not found (time limit exceded)","118.390892","6"," / ","71820"," / "
"wachplan","easy","Feasible","5.859431","7","-8.000000","-8","0.000000"
"CMS750_4","easy","Feasible","52.035500","3","428.000000","252","0.411215"
"piperout-08","easy","Solution not found (time limit exceded)","156.684421","8"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (time limit exceded)","110.579064","2"," / ","20622"," / "
"decomp2","easy","Feasible","25.137349","8","-98.000000","-160","0.387500"
"comp21-2idx","easy","Feasible","67.689436","5","1857.000000","74","0.960151"
"neos-3216931-puriri","easy","Solution not found (time limit exceded)","180.442384","3"," / ","71320"," / "
"dws008-01","easy","Solution not found (time limit exceded)","189.798154","3"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (time limit exceded)","142.393810","2"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (time limit exceded)","80.122541","3"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","2.214673","1","242.840406","204.08170701","0.159606"
"trento1","easy","Feasible","35.191743","2","125734589.000900","5189487","0.958727"
"cbs-cta","easy","Feasible","4.468616","2","0.000000","0","0.000000"
"net12","easy","Feasible","16.792694","5","337.000000","214","0.364985"
"fiball","easy","Feasible","123.740773","5","160.000000","138","0.137500"
"mzzv11","easy","Solution not found (time limit exceded)","76.442992","2"," / ","-21718"," / "
"leo1","easy","Feasible","2.280585","2","515399684.320000","404227536.16","0.215701"
"irp","easy","Feasible","1.938054","4","12544.495186","12159.49283539698","0.030691"
"mzzv42z","easy","Solution not found (iteration limit exceded)","303.995798","20"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","217.351218","20"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","93.412787","1"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","75.604030","20"," / ","302"," / "
"comp07-2idx","easy","Feasible","67.867208","4","1754.000000","6","0.996579"
"neos-1171448","easy","Feasible","9.021870","2","-309.000000","-309","0.000000"
"neos-827175","easy","Feasible","46.583390","4","112.001740","112.00152","0.000002"
"neos-5188808-nattai","easy","Feasible","86.073603","3","0.949128","0.110283622999984","0.883805"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","332.246875","20"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (time limit exceded)","66.107212","1"," / ","24"," / "
"neos-662469","easy","Feasible","32.495214","5","1446165.000000","184379.9999999999","0.872504"
"momentum1","easy","Feasible","294.092872","9","218058.208519","109143.4935","0.499475"
"mushroom-best","easy","Feasible","1.426125","1","7281.688537","0.0553337612","0.999992"
"germanrr","easy","Solution not found (time limit exceded)","120.989890","2"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","87.318487","3","5250.000000","4521","0.138857"
"unitcal_7","easy","Solution not found (time limit exceded)","159.531672","2"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","101.114246","2"," / ","17566"," / "
"supportcase40","easy","Feasible","64.874196","3","24422.101596","24256.3122898","0.006788"
"n2seq36q","easy","Feasible","1.825162","3","180200.000000","52200","0.710322"
"leo2","easy","Feasible","0.369492","3","2560814407.500000","404077441.12","0.842207"
"neos-960392","easy","Feasible","118.324802","6","-238.000000","-238","0.000000"
"cmflsp50-24-8-8","easy","Solution not found (time limit exceded)","250.444477","4"," / ","55789389.886"," / "
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","250.482148","20"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Feasible","18.715246","5","237.000000","57.99999999999999","0.755274"
"tbfp-network","easy","Feasible","52.744332","5","127.121528","24.16319444","0.809921"
"blp-ic98","easy","Feasible","7.822440","3","4848.842563","4491.44758395","0.073707"
"neos-860300","easy","Feasible","12.700503","3","5461.000000","3200.999999999998","0.413844"
"blp-ar98","easy","Feasible","28.592352","4","6779.741117","6205.2147104","0.084742"
"neos-933966","easy","Feasible","71.054274","4","321.000000","318","0.009346"
"lectsched-5-obj","easy","Solution not found (time limit exceded)","147.228762","2"," / ","24"," / "
"chromaticindex512-7","easy","Feasible","44.701202","3","4.000000","4","0.000000"
"ns1952667","easy","Solution not found (time limit exceded)","60.808427","3"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (time limit exceded)","35.255893","0"," / ","2.1416"," / "
"neos-1122047","easy","Feasible","13.717139","1","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (iteration limit exceded)","1175.537219","20"," / ","-19"," / "
"supportcase33","easy","Feasible","200.100802","13","-270.000000","-345","0.217391"
"academictimetablesmall","easy","Solution not found (time limit exceded)","61.383341","1"," / ","0"," / "
"sp97ar","easy","Feasible","0.756809","3","4277376264.319999","660705645.759","0.845535"
"hypothyroid-k1","easy","Feasible","62.595414","3","-39.000000","-2851","0.986321"
"fast0507","easy","Feasible","0.249230","1","2535.000000","174","0.931361"
"neos8","easy","Feasible","124.846249","6","-3499.000000","-3719","0.059156"
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","116.799476","1"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (time limit exceded)","286.480973","5"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","67.967278","20"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","42.197868","1"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","124.552205","2"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","5.420773","5","1313.000000","30","0.977152"
"sing326","easy","Solution not found (time limit exceded)","410.351073","10"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.325055","2","890400.000000","130800","0.853100"
"sing44","easy","Solution not found (time limit exceded)","242.963907","6"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.174565","3","2489333197.600000","529740623.2","0.787196"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","103.837114","2"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","91.509770","1"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","136.010516","2"," / ","Infeasible"," / "
"rail507","easy","Feasible","0.257499","1","2513.000000","174","0.930760"
"thor50dday","hard","Feasible","1.956140","1","77256100.000000","40417","0.999477"
"nw04","easy","Feasible","7.833322","5","74888.000000","16862","0.774837"
"uccase9","easy","Solution not found (time limit exceded)","60.435286","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (time limit exceded)","280.593832","15"," / ","22.8680999999999"," / "
"neos-957323","easy","Feasible","156.869966","8","-237.748049","-237.7566815","0.000036"
"rail01","easy","Solution not found (time limit exceded)","90.068026","1"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","71.808582","3","-14994.000000","-33269","0.549310"
"proteindesign122trx11p8","easy","Solution not found (time limit exceded)","43.363798","5"," / ","1747"," / "
"neos-2987310-joes","easy","Feasible","213.984085","10","-597340580.940315","-607702988.3","0.017052"
"ns1116954","easy","Solution not found (iteration limit exceded)","427.378779","20"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","97.806523","4","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.827488","1","338270583374499584.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","166.352906","3"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.819520","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Feasible","58.348031","1","6478.000000","6259.999997125895","0.033652"
"proteindesign121hz512p9","easy","Solution not found (time limit exceded)","52.866631","4"," / ","1473"," / "
"sorrell3","easy","Feasible","124.517577","4","-16.000000","-16","0.000000"
"supportcase10","hard","Solution not found (iteration limit exceded)","626.159065","20"," / ","7"," / "
"neos-873061","easy","Feasible","62.749432","2","9414.492103","113.6562385063","0.987928"
"nursesched-medium-hint03","hard","Feasible","83.665654","5","10921.000000","115","0.989470"
"neos-4763324-toguru","easy","Feasible","100.432977","13","3701.401192","1613.03884585","0.564209"
"uccase12","easy","Solution not found (time limit exceded)","60.953213","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","108.910447","2"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (time limit exceded)","74.881105","3"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","103.710043","5","236.531250","-149.37501","1.000000"
"eilA101-2","easy","Feasible","42.265535","4","2148.101887","880.9201079999999","0.589908"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","37.185253","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","114.477051","1"," / ","242"," / "
"snp-02-004-104","easy","Feasible","81.916053","3","731430521.954232","586803238.6567289","0.197732"
"rd-rplusc-21","easy","Feasible","377.852898","14","165525.499239","165395.275295","0.000787"
"neos-3555904-turama","easy","Solution not found (time limit exceded)","185.457982","4"," / ","-34.7"," / "
"map10","easy","Feasible","46.150088","2","-449.000000","-495","0.092929"
"map16715-04","easy","Solution not found (time limit exceded)","32.782054","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","34.447647","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","10.590243","4","282655.664834","51906.47737","0.816361"
"neos-4413714-turia","easy","Feasible","68.944605","4","499.838186","45.3701670199998","0.909230"
"neos-631710","easy","Solution not found (time limit exceded)","56.390989","2"," / ","203"," / "
"buildingenergy","easy","Feasible","69.912960","2","72612655.316416","33283.853236","0.999542"
"k1mushroom","easy","Feasible","60.456434","5","0.000000","-3288","1.000000"
"splice1k1","easy","Feasible","81.514526","4","-14.000000","-394","0.964467"
"physiciansched3-3","easy","Solution not found (time limit exceded)","98.681230","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","116.026461","2"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","129.098151","2"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","68.824214","1"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","69.296530","2","4932597.604400","2351.40309999697","0.999523"
"roi2alpha3n4","easy","Feasible","67.328878","5","-45.841465","-63.20849503","0.274758"
"neos-5049753-cuanza","easy","Solution not found (iteration limit exceded)","697.090622","20"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.130390","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","96.905887","4"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","222.033173","3"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","887.165628","20"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","128.961282","2"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","147.120331","5","0.138500","0.06724999999999949","0.514440"
"supportcase7","easy","Solution not found (time limit exceded)","157.328455","3"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","35.856863","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (time limit exceded)","180.017263","5"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","100.924774","3","52017.400000","3217.7","0.938142"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","39.112389","0"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (iteration limit exceded)","728.921160","20"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","1094.119911","20"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","68.767915","2","-7471.527892","-7559.533053817","0.011642"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","72.415326","1"," / ","182"," / "
"roi5alpha10n8","easy","Feasible","138.929593","5","-32.926444","-52.322274351","0.370699"
"neos-5114902-kasavu","hard","Solution not found (iteration limit exceded)","825.820878","20"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","112.886836","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","48.997488","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","56.136111","1"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.392384","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.857085","0"," / ","15.9999999997877"," / "
