"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-4387871-tavua","hard","Solution not found (iteration limit exceded)","40.074014","10"," / ","33.384729927"," / "
"sct2","easy","Feasible","6.423115","7","-172.137455","-230.9891623","0.254781"
"bnatt400","easy","Solution not found (iteration limit exceded)","3.766264","10"," / ","1"," / "
"app1-1","easy","Solution not found (time limit exceded)","326.495838","7"," / ","-3"," / "
"supportcase18","easy","Solution not found (iteration limit exceded)","2.268700","10"," / ","48"," / "
"seymour","easy","Feasible","1.222853","7","498.000000","423","0.150602"
"seymour1","easy","Feasible","21.091875","10","438.149396","410.76370139","0.062503"
"eil33-2","easy","Solution not found (iteration limit exceded)","1.093771","10"," / ","934.007915999999"," / "
"rmatr100-p10","easy","Feasible","0.862392","4","712.000000","423","0.405899"
"bnatt500","easy","Solution not found (iteration limit exceded)","4.857255","10"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Solution not found (iteration limit exceded)","4.961272","10"," / ","6307996"," / "
"graph20-20-1rand","easy","Solution not found (iteration limit exceded)","3.090121","10"," / ","-9"," / "
"neos-1582420","easy","Solution not found (iteration limit exceded)","2.577424","10"," / ","90.99999999999996"," / "
"swath1","easy","Feasible","1.934345","7","653.607945","379.07129575","0.420033"
"swath3","easy","Feasible","2.043706","7","734.581125","397.76134365","0.458520"
"peg-solitaire-a3","easy","Solution not found (iteration limit exceded)","4.021090","10"," / ","1"," / "
"neos-1456979","easy","Solution not found (iteration limit exceded)","6.936719","10"," / ","176"," / "
"cod105","easy","Solution not found (iteration limit exceded)","5.409227","10"," / ","-12"," / "
"h80x6320d","easy","Feasible","104.605054","9","12252.460846","6382.099048245999","0.479117"
"air05","easy","Solution not found (iteration limit exceded)","1.708087","10"," / ","26374"," / "
"rocI-4-11","easy","Solution not found (iteration limit exceded)","28.475513","10"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (iteration limit exceded)","120.506542","10"," / ","-17783"," / "
"neos-1171737","easy","Feasible","123.654803","6","-190.000000","-195","0.025641"
"glass-sc","easy","Feasible","0.099851","1","69.000000","23","0.666667"
"drayage-100-23","easy","Feasible","7.528312","10","226571.937790","103333.87407","0.543925"
"drayage-25-23","easy","Feasible","6.396876","9","199273.471127","101282.647018","0.491740"
"nexp-150-20-8-5","easy","Feasible","7.587745","6","3722.000000","231","0.937937"
"ns1208400","easy","Solution not found (iteration limit exceded)","3.490227","10"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","21.381642","10"," / ","28290"," / "
"dano3_3","easy","Feasible","37.137356","6","579.634723","576.34463303","0.005676"
"dano3_5","easy","Feasible","105.148469","6","577.906943","576.9249159565619","0.001699"
"neos-2978193-inde","easy","Feasible","0.827546","2","-1.966870","-2.38806169","0.176374"
"neos-3004026-krka","easy","Solution not found (iteration limit exceded)","34.810896","10"," / ","0"," / "
"traininstance2","easy","Solution not found (iteration limit exceded)","23.292571","10"," / ","71820"," / "
"wachplan","easy","Solution not found (iteration limit exceded)","2.018169","10"," / ","-8"," / "
"CMS750_4","easy","Feasible","53.592122","9","734.000000","252","0.656676"
"piperout-08","easy","Solution not found (iteration limit exceded)","7.786683","10"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (iteration limit exceded)","6.518642","10"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","15.007362","10"," / ","-160"," / "
"comp21-2idx","easy","Solution not found (iteration limit exceded)","11.939101","10"," / ","74"," / "
"neos-3216931-puriri","easy","Solution not found (iteration limit exceded)","60.809275","10"," / ","71320"," / "
"dws008-01","easy","Solution not found (iteration limit exceded)","69.799078","10"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (iteration limit exceded)","239.371397","10"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (iteration limit exceded)","10.192772","10"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","2.471275","2","232.415097","204.08170701","0.121909"
"trento1","easy","Feasible","1.884630","3","5144200695.016800","5189487","0.998991"
"cbs-cta","easy","Feasible","5.579086","3","0.000000","0","0.000000"
"net12","easy","Solution not found (iteration limit exceded)","14.383246","10"," / ","214"," / "
"fiball","easy","Solution not found (iteration limit exceded)","71.947215","10"," / ","138"," / "
"mzzv11","easy","Solution not found (iteration limit exceded)","29.418186","10"," / ","-21718"," / "
"leo1","easy","Feasible","1.241064","7","1009502305.760000","404227536.16","0.599577"
"irp","easy","Feasible","2.539132","10","13323.766054","12159.49283539698","0.087383"
"mzzv42z","easy","Solution not found (iteration limit exceded)","33.617244","10"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","8.076045","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (time limit exceded)","243.989324","8"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","6.277200","10"," / ","302"," / "
"comp07-2idx","easy","Solution not found (iteration limit exceded)","19.105220","10"," / ","6"," / "
"neos-1171448","easy","Feasible","65.544992","5","-309.000000","-309","0.000000"
"neos-827175","easy","Solution not found (iteration limit exceded)","169.555958","10"," / ","112.00152"," / "
"neos-5188808-nattai","easy","Feasible","88.987345","9","2.892508","0.110283622999984","0.961873"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","83.576183","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (iteration limit exceded)","32.008566","10"," / ","24"," / "
"neos-662469","easy","Solution not found (iteration limit exceded)","5.138893","10"," / ","184379.9999999999"," / "
"momentum1","easy","Solution not found (iteration limit exceded)","65.048410","10"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","68.473061","5","2074.577673","0.0553337612","0.999973"
"germanrr","easy","Solution not found (iteration limit exceded)","225.968245","10"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","16.144398","7","4696.000000","4521","0.037266"
"unitcal_7","easy","Solution not found (iteration limit exceded)","256.272473","10"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (iteration limit exceded)","173.282282","10"," / ","17566"," / "
"supportcase40","easy","Feasible","112.712343","10","32074.332363","24256.3122898","0.243747"
"n2seq36q","easy","Feasible","6.028614","10","557000.000000","52200","0.906284"
"leo2","easy","Feasible","2.321856","8","2326527467.560000","404077441.12","0.826317"
"neos-960392","easy","Solution not found (iteration limit exceded)","18.649630","10"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Solution not found (iteration limit exceded)","484.519712","10"," / ","55789389.886"," / "
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","42.952358","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Solution not found (iteration limit exceded)","7.706840","10"," / ","57.99999999999999"," / "
"tbfp-network","easy","Solution not found (iteration limit exceded)","19.529917","10"," / ","24.16319444"," / "
"blp-ic98","easy","Feasible","5.015616","8","8383.982098","4491.44758395","0.464282"
"neos-860300","easy","Solution not found (iteration limit exceded)","6.190475","10"," / ","3200.999999999998"," / "
"blp-ar98","easy","Feasible","10.511974","10","9341.323195","6205.2147104","0.335724"
"neos-933966","easy","Solution not found (iteration limit exceded)","130.448487","10"," / ","318"," / "
"lectsched-5-obj","easy","Solution not found (iteration limit exceded)","373.681359","10"," / ","24"," / "
"chromaticindex512-7","easy","Solution not found (iteration limit exceded)","57.506213","10"," / ","4"," / "
"ns1952667","easy","Solution not found (iteration limit exceded)","4.259323","10"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","193.315205","10"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","37.353250","0"," / ","161"," / "
"satellites2-40","easy","Solution not found (iteration limit exceded)","91.239559","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","30.262238","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (iteration limit exceded)","27.436241","10"," / ","0"," / "
"sp97ar","easy","Feasible","2.886539","8","3793154674.239997","660705645.759","0.825816"
"hypothyroid-k1","easy","Solution not found (iteration limit exceded)","13.487701","10"," / ","-2851"," / "
"fast0507","easy","Feasible","3.662197","5","908.000000","174","0.808370"
"neos8","easy","Solution not found (iteration limit exceded)","19.969498","10"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (iteration limit exceded)","71.542782","10"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (iteration limit exceded)","134.200222","10"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","71.657797","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (iteration limit exceded)","48.635411","10"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (iteration limit exceded)","87.359850","10"," / ","2008.199999999999"," / "
"neos-787933","easy","Solution not found (iteration limit exceded)","22.710552","10"," / ","30"," / "
"sing326","easy","Solution not found (time limit exceded)","227.410026","4"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.682918","7","33513000.000000","130800","0.996097"
"sing44","easy","Solution not found (time limit exceded)","218.357837","4"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.425770","8","6227124452.320000","529740623.2","0.914930"
"neos-4722843-widden","easy","Solution not found (iteration limit exceded)","96.749091","10"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (iteration limit exceded)","102.689957","10"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (iteration limit exceded)","113.724305","10"," / ","Infeasible"," / "
"rail507","easy","Feasible","1.731281","4","2053.000000","174","0.915246"
"thor50dday","hard","Feasible","1.825262","1","186845866.000000","40417","0.999784"
"nw04","easy","Solution not found (iteration limit exceded)","8.245068","10"," / ","16862"," / "
"uccase9","easy","Solution not found (time limit exceded)","121.533750","1"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","57.333827","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","107.254885","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","183.605860","5"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Solution not found (iteration limit exceded)","270.908177","10"," / ","-33269"," / "
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","26.590137","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","107.466998","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","17.916561","10"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (iteration limit exceded)","181.709056","10"," / ","4"," / "
"supportcase42","easy","Feasible","0.439205","1","3864088020369317888.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","173.994000","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","61.021501","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","60.683474","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","14.784275","10"," / ","1473"," / "
"sorrell3","easy","Solution not found (iteration limit exceded)","223.434233","10"," / ","-16"," / "
"supportcase10","hard","Solution not found (iteration limit exceded)","108.961652","10"," / ","7"," / "
"neos-873061","easy","Feasible","28.359644","3","69773.147497","113.6562385063","0.998371"
"nursesched-medium-hint03","hard","Solution not found (iteration limit exceded)","18.036934","10"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","23.624587","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.142081","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (iteration limit exceded)","107.935002","10"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","51.871594","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Solution not found (iteration limit exceded)","108.818284","10"," / ","-149.37501"," / "
"eilA101-2","easy","Solution not found (iteration limit exceded)","8.713792","10"," / ","880.9201079999999"," / "
"radiationm40-10-02","hard","Solution not found (time limit exceded)","40.343226","1"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","278.588669","8"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","34.821435","0"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","23.261307","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (iteration limit exceded)","274.633772","10"," / ","-34.7"," / "
"map10","easy","Solution not found (time limit exceded)","32.699360","0"," / ","-495"," / "
"map16715-04","easy","Solution not found (time limit exceded)","32.596966","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","32.452030","0"," / ","-200.4499077"," / "
"supportcase6","easy","Solution not found (iteration limit exceded)","16.288903","10"," / ","51906.47737"," / "
"neos-4413714-turia","easy","Solution not found (iteration limit exceded)","154.898770","10"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (iteration limit exceded)","77.803195","10"," / ","203"," / "
"buildingenergy","easy","Solution not found (time limit exceded)","100.019822","1"," / ","33283.853236"," / "
"k1mushroom","easy","Solution not found (iteration limit exceded)","44.040569","10"," / ","-3288"," / "
"splice1k1","easy","Solution not found (iteration limit exceded)","46.110065","10"," / ","-394"," / "
"physiciansched3-3","easy","Solution not found (iteration limit exceded)","237.512424","10"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (iteration limit exceded)","202.620114","10"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","131.353383","6"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","82.664823","2"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","166.139306","5","28976.097200","2351.40309999697","0.918850"
"roi2alpha3n4","easy","Solution not found (iteration limit exceded)","43.885074","10"," / ","-63.20849503"," / "
"neos-5049753-cuanza","easy","Solution not found (time limit exceded)","191.001814","2"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.930746","0"," / ","1"," / "
"co-100","easy","Solution not found (iteration limit exceded)","21.342961","10"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","258.443085","9"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","66.395798","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","145.594030","7"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Solution not found (iteration limit exceded)","144.434143","10"," / ","0.06724999999999949"," / "
"supportcase7","easy","Solution not found (time limit exceded)","112.258921","3"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","34.538733","0"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","158.809520","10"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","254.864303","8","85532.400000","3217.7","0.962380"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","190.200276","5"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (time limit exceded)","193.398971","2"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","194.140600","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","203.898601","6","-2178.329299","-7559.533053817","0.711843"
"neos-5052403-cygnet","easy","Solution not found (iteration limit exceded)","141.383685","10"," / ","182"," / "
"roi5alpha10n8","easy","Solution not found (iteration limit exceded)","119.148587","10"," / ","-52.322274351"," / "
"neos-5114902-kasavu","hard","Solution not found (time limit exceded)","349.699619","4"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","441.424835","8"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","108.129270","2"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","435.187784","6"," / ","Infeasible"," / "
"square41","easy","Solution not found (iteration limit exceded)","172.749877","10"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.618534","0"," / ","15.9999999997877"," / "
