"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"reblock115","easy","Solution not found (iteration limit exceded)","223.064114","10"," / ","-36800603.2332"," / "
"fhnw-binpack4-48","easy","Solution not found (iteration limit exceded)","89.197294","10"," / ","0"," / "
"rococoB10-011000","easy","Solution not found (iteration limit exceded)","6.210055","10"," / ","19449"," / "
"roll3000","easy","Solution not found (iteration limit exceded)","4.409730","10"," / ","12889.999992"," / "
"cost266-UUE","easy","Feasible","19.054314","7","33018473.400000","25148940.55999998","0.238337"
"icir97_tension","easy","Solution not found (iteration limit exceded)","21.710870","10"," / ","6375"," / "
"neos-3024952-loue","easy","Solution not found (iteration limit exceded)","436.526287","10"," / ","26756"," / "
"neos-4738912-atrato","easy","Solution not found (iteration limit exceded)","3.387200","10"," / ","283627956.595"," / "
"fastxgemm-n2r6s0t2","easy","Feasible","1.481850","3","2036.000000","230","0.887033"
"nu25-pr12","easy","Solution not found (iteration limit exceded)","4.853492","10"," / ","53904.99999999999"," / "
"neos-5107597-kakapo","easy","Solution not found (iteration limit exceded)","305.210224","10"," / ","3644.99999999952"," / "
"neos-4387871-tavua","hard","Solution not found (iteration limit exceded)","15.231072","10"," / ","33.384729927"," / "
"sct2","easy","Feasible","5.459380","10","-128.760958","-230.9891623","0.442567"
"bnatt400","easy","Solution not found (iteration limit exceded)","3.539945","10"," / ","1"," / "
"app1-1","easy","Solution not found (iteration limit exceded)","33.094899","10"," / ","-3"," / "
"supportcase18","easy","Solution not found (iteration limit exceded)","2.171469","10"," / ","48"," / "
"seymour","easy","Feasible","1.316159","8","492.000000","423","0.140244"
"seymour1","easy","Feasible","17.920347","6","426.122912","410.76370139","0.036044"
"eil33-2","easy","Solution not found (iteration limit exceded)","0.878685","10"," / ","934.007915999999"," / "
"rmatr100-p10","easy","Feasible","0.895621","4","561.000000","423","0.245989"
"bnatt500","easy","Solution not found (iteration limit exceded)","4.774080","10"," / ","Infeasible"," / "
"neos-3083819-nubu","easy","Solution not found (iteration limit exceded)","5.090155","10"," / ","6307996"," / "
"graph20-20-1rand","easy","Solution not found (iteration limit exceded)","3.241118","10"," / ","-9"," / "
"neos-1582420","easy","Solution not found (iteration limit exceded)","2.672117","10"," / ","90.99999999999996"," / "
"swath1","easy","Feasible","3.170584","10","653.809233","379.07129575","0.420211"
"swath3","easy","Feasible","3.295009","10","825.748627","397.76134365","0.518302"
"peg-solitaire-a3","easy","Solution not found (iteration limit exceded)","3.772910","10"," / ","1"," / "
"neos-1456979","easy","Solution not found (iteration limit exceded)","8.471360","10"," / ","176"," / "
"cod105","easy","Solution not found (iteration limit exceded)","5.633731","10"," / ","-12"," / "
"h80x6320d","easy","Feasible","159.373783","8","11962.782848","6382.099048245999","0.466504"
"air05","easy","Solution not found (iteration limit exceded)","1.667403","10"," / ","26374"," / "
"rocI-4-11","easy","Solution not found (iteration limit exceded)","16.794432","10"," / ","-6020203"," / "
"neos-1445765","easy","Solution not found (iteration limit exceded)","129.598880","10"," / ","-17783"," / "
"neos-1171737","easy","Feasible","152.022070","6","-194.000000","-195","0.005128"
"glass-sc","easy","Feasible","0.225768","2","76.000000","23","0.697368"
"drayage-100-23","easy","Solution not found (iteration limit exceded)","8.455481","10"," / ","103333.87407"," / "
"drayage-25-23","easy","Feasible","8.075696","9","280805.802498","101282.647018","0.639314"
"nexp-150-20-8-5","easy","Feasible","8.243845","7","3969.000000","231","0.941799"
"ns1208400","easy","Solution not found (iteration limit exceded)","3.535688","10"," / ","2"," / "
"traininstance6","easy","Solution not found (iteration limit exceded)","24.430434","10"," / ","28290"," / "
"dano3_3","easy","Feasible","32.019101","5","577.415453","576.34463303","0.001855"
"dano3_5","easy","Feasible","51.425051","4","579.032484","576.9249159565619","0.003640"
"neos-2978193-inde","easy","Feasible","0.777143","2","-0.750692","-2.38806169","0.685648"
"neos-3004026-krka","easy","Solution not found (iteration limit exceded)","26.642185","10"," / ","0"," / "
"traininstance2","easy","Solution not found (iteration limit exceded)","22.867567","10"," / ","71820"," / "
"wachplan","easy","Solution not found (iteration limit exceded)","2.070084","10"," / ","-8"," / "
"CMS750_4","easy","Feasible","52.317688","8","728.000000","252","0.653846"
"piperout-08","easy","Solution not found (iteration limit exceded)","12.155578","10"," / ","125054.9999999999"," / "
"ns1830653","easy","Solution not found (iteration limit exceded)","14.181291","10"," / ","20622"," / "
"decomp2","easy","Solution not found (iteration limit exceded)","12.495622","10"," / ","-160"," / "
"comp21-2idx","easy","Solution not found (iteration limit exceded)","11.783382","10"," / ","74"," / "
"neos-3216931-puriri","easy","Solution not found (iteration limit exceded)","66.964771","10"," / ","71320"," / "
"dws008-01","easy","Solution not found (iteration limit exceded)","83.917711","10"," / ","37412.60458794508"," / "
"neos-3656078-kumeu","hard","Solution not found (iteration limit exceded)","217.193744","10"," / ","-13172.2"," / "
"piperout-27","easy","Solution not found (iteration limit exceded)","11.809026","10"," / ","8123.999999999973"," / "
"istanbul-no-cutoff","easy","Feasible","3.064817","3","306.774109","204.08170701","0.334749"
"trento1","easy","Feasible","2.354003","4","1578426382.000300","5189487","0.996712"
"cbs-cta","easy","Bug OMIP","1.550574","0"," / ","0"," / "
"net12","easy","Solution not found (iteration limit exceded)","13.971636","10"," / ","214"," / "
"fiball","easy","Solution not found (iteration limit exceded)","81.562592","10"," / ","138"," / "
"mzzv11","easy","Solution not found (iteration limit exceded)","43.927829","10"," / ","-21718"," / "
"leo1","easy","Feasible","1.034345","6","1812214684.480000","404227536.16","0.776943"
"irp","easy","Solution not found (iteration limit exceded)","2.659578","10"," / ","12159.49283539698"," / "
"mzzv42z","easy","Solution not found (iteration limit exceded)","37.821260","10"," / ","-20540"," / "
"neos-950242","easy","Solution not found (iteration limit exceded)","8.305378","10"," / ","4"," / "
"neos-1354092","easy","Solution not found (iteration limit exceded)","318.427346","10"," / ","46"," / "
"30n20b8","easy","Solution not found (iteration limit exceded)","4.366189","10"," / ","302"," / "
"comp07-2idx","easy","Solution not found (iteration limit exceded)","20.225038","10"," / ","6"," / "
"neos-1171448","easy","Feasible","71.436023","6","-309.000000","-309","0.000000"
"neos-827175","easy","Solution not found (iteration limit exceded)","172.783150","10"," / ","112.00152"," / "
"neos-5188808-nattai","easy","Feasible","59.452826","7","2.547092","0.110283622999984","0.956702"
"satellites2-60-fs","easy","Solution not found (iteration limit exceded)","84.228165","10"," / ","-19.0000000001"," / "
"brazil3","easy","Solution not found (iteration limit exceded)","40.447650","10"," / ","24"," / "
"neos-662469","easy","Solution not found (iteration limit exceded)","5.212041","10"," / ","184379.9999999999"," / "
"momentum1","easy","Solution not found (iteration limit exceded)","64.551922","10"," / ","109143.4935"," / "
"mushroom-best","easy","Feasible","43.642756","5","4459.696306","0.0553337612","0.999988"
"germanrr","easy","Solution not found (iteration limit exceded)","186.903361","10"," / ","47095869.649"," / "
"rmatr200-p5","easy","Feasible","15.441994","8","5257.000000","4521","0.140004"
"unitcal_7","easy","Solution not found (iteration limit exceded)","268.772297","10"," / ","19635558.244"," / "
"radiationm18-12-05","easy","Solution not found (time limit exceded)","159.784534","6"," / ","17566"," / "
"supportcase40","easy","Feasible","110.468254","8","27101.587769","24256.3122898","0.104986"
"n2seq36q","easy","Feasible","5.801292","9","536200.000000","52200","0.902648"
"leo2","easy","Feasible","2.010587","7","3433893185.920001","404077441.12","0.882327"
"neos-960392","easy","Solution not found (iteration limit exceded)","19.290440","10"," / ","-238"," / "
"cmflsp50-24-8-8","easy","Solution not found (iteration limit exceded)","497.418574","10"," / ","55789389.886"," / "
"neos-5195221-niemur","easy","Solution not found (iteration limit exceded)","41.185046","10"," / ","0.0038354326"," / "
"nursesched-sprint02","easy","Solution not found (iteration limit exceded)","6.590836","10"," / ","57.99999999999999"," / "
"tbfp-network","easy","Solution not found (iteration limit exceded)","20.154794","10"," / ","24.16319444"," / "
"blp-ic98","easy","Feasible","6.162580","8","7766.718232","4491.44758395","0.421706"
"neos-860300","easy","Solution not found (iteration limit exceded)","4.520906","10"," / ","3200.999999999998"," / "
"blp-ar98","easy","Solution not found (iteration limit exceded)","11.317771","10"," / ","6205.2147104"," / "
"neos-933966","easy","Solution not found (iteration limit exceded)","102.030593","10"," / ","318"," / "
"lectsched-5-obj","easy","Solution not found (iteration limit exceded)","315.322439","10"," / ","24"," / "
"chromaticindex512-7","easy","Solution not found (iteration limit exceded)","68.388157","10"," / ","4"," / "
"ns1952667","easy","Solution not found (iteration limit exceded)","4.281257","10"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","202.410311","10"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","104.940814","2"," / ","161"," / "
"satellites2-40","easy","Solution not found (iteration limit exceded)","110.291041","10"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","28.038324","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (iteration limit exceded)","31.294929","10"," / ","0"," / "
"sp97ar","easy","Feasible","2.171612","6","5029681300.160000","660705645.759","0.868639"
"hypothyroid-k1","easy","Solution not found (iteration limit exceded)","18.968252","10"," / ","-2851"," / "
"fast0507","easy","Feasible","1.442204","2","10977.000000","174","0.984149"
"neos8","easy","Solution not found (iteration limit exceded)","31.989400","10"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (iteration limit exceded)","83.132948","10"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (iteration limit exceded)","111.882768","10"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","91.606232","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (iteration limit exceded)","40.106987","10"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (iteration limit exceded)","73.699258","10"," / ","2008.199999999999"," / "
"neos-787933","easy","Solution not found (iteration limit exceded)","16.245630","10"," / ","30"," / "
"sing326","easy","Solution not found (time limit exceded)","228.443988","4"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","1.341743","7","32776800.000000","130800","0.996009"
"sing44","easy","Solution not found (time limit exceded)","231.299491","4"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","1.419482","8","2872063256.639999","529740623.2","0.815554"
"neos-4722843-widden","easy","Solution not found (iteration limit exceded)","90.993532","10"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (iteration limit exceded)","106.764274","10"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (iteration limit exceded)","101.196323","10"," / ","Infeasible"," / "
"rail507","easy","Feasible","2.676649","6","459.000000","174","0.620915"
"thor50dday","hard","Feasible","1.834645","1","185503967.000000","40417","0.999782"
"nw04","easy","Solution not found (iteration limit exceded)","8.318885","10"," / ","16862"," / "
"uccase9","easy","Solution not found (time limit exceded)","121.089579","1"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","42.227850","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","78.423035","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","151.797193","4"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Solution not found (iteration limit exceded)","312.991418","10"," / ","-33269"," / "
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","14.651371","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","109.375323","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","18.993370","10"," / ","0"," / "
"chromaticindex1024-7","easy","Solution not found (iteration limit exceded)","161.927958","10"," / ","4"," / "
"supportcase42","easy","Feasible","0.442845","1","3864088017514880000.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (iteration limit exceded)","181.353422","10"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","61.024388","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","60.539017","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","16.164094","10"," / ","1473"," / "
"sorrell3","easy","Solution not found (iteration limit exceded)","232.249454","10"," / ","-16"," / "
"supportcase10","hard","Solution not found (iteration limit exceded)","102.464400","10"," / ","7"," / "
"neos-873061","easy","Feasible","29.277157","3","69050.178461","113.6562385063","0.998354"
"nursesched-medium-hint03","hard","Solution not found (iteration limit exceded)","18.160018","10"," / ","115"," / "
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","23.460549","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.164476","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (iteration limit exceded)","106.987859","10"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","50.876024","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Solution not found (iteration limit exceded)","129.944954","10"," / ","-149.37501"," / "
"eilA101-2","easy","Solution not found (iteration limit exceded)","8.858346","10"," / ","880.9201079999999"," / "
"radiationm40-10-02","hard","Solution not found (time limit exceded)","34.889295","0"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","282.817121","8"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","34.709347","0"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","24.350166","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (iteration limit exceded)","269.587474","10"," / ","-34.7"," / "
"map10","easy","Solution not found (time limit exceded)","32.642060","0"," / ","-495"," / "
"map16715-04","easy","Solution not found (time limit exceded)","32.545602","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","32.518403","0"," / ","-200.4499077"," / "
"supportcase6","easy","Solution not found (iteration limit exceded)","15.831069","10"," / ","51906.47737"," / "
"neos-4413714-turia","easy","Feasible","129.814881","10","497.968945","45.3701670199998","0.908890"
"neos-631710","easy","Solution not found (iteration limit exceded)","83.355364","10"," / ","203"," / "
"buildingenergy","easy","Solution not found (time limit exceded)","103.560755","1"," / ","33283.853236"," / "
"k1mushroom","easy","Solution not found (iteration limit exceded)","19.165377","10"," / ","-3288"," / "
"splice1k1","easy","Solution not found (iteration limit exceded)","23.270860","10"," / ","-394"," / "
"physiciansched3-3","easy","Solution not found (iteration limit exceded)","246.258225","10"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (iteration limit exceded)","173.937326","10"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","128.500265","6"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","82.265838","2"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","132.752806","4","175162.115000","2351.40309999697","0.986576"
"roi2alpha3n4","easy","Solution not found (iteration limit exceded)","42.002608","10"," / ","-63.20849503"," / "
"neos-5049753-cuanza","easy","Solution not found (time limit exceded)","190.308390","2"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","64.019330","0"," / ","1"," / "
"co-100","easy","Solution not found (iteration limit exceded)","23.298288","10"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","109.285411","6"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","62.726254","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","139.794692","7"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Solution not found (iteration limit exceded)","117.219423","10"," / ","0.06724999999999949"," / "
"supportcase7","easy","Solution not found (time limit exceded)","161.381466","5"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","289.606150","7"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","142.568385","10"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","313.720196","9","86639.400000","3217.7","0.962861"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","180.151932","4"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (time limit exceded)","194.037594","2"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","233.536172","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","192.224553","6","-6974.068398","-7559.533053817","0.077447"
"neos-5052403-cygnet","easy","Solution not found (iteration limit exceded)","140.724184","10"," / ","182"," / "
"roi5alpha10n8","easy","Solution not found (iteration limit exceded)","125.238714","10"," / ","-52.322274351"," / "
"neos-5114902-kasavu","hard","Solution not found (time limit exceded)","350.803381","4"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","376.114823","7"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","76.470148","1"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","480.134258","6"," / ","Infeasible"," / "
"square41","easy","Solution not found (iteration limit exceded)","163.982900","10"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","36.566119","0"," / ","15.9999999997877"," / "


