"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"neos-1122047","easy","Feasible","43.096997","3","161.000000","161","0.000000"
"satellites2-40","easy","Solution not found (time limit exceded)","370.792844","7"," / ","-19"," / "
"supportcase33","easy","Solution not found (iteration limit exceded)","125.760597","10"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (time limit exceded)","234.559315","7"," / ","0"," / "
"sp97ar","easy","Feasible","1.520145","4","3974054046.079998","660705645.759","0.833745"
"hypothyroid-k1","easy","Solution not found (iteration limit exceded)","47.432316","10"," / ","-2851"," / "
"fast0507","easy","Feasible","2.109021","3","426.000000","174","0.591549"
"neos8","easy","Solution not found (iteration limit exceded)","63.527816","10"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","102.632541","2"," / ","Infeasible"," / "
"rocII-5-11","easy","Solution not found (iteration limit exceded)","405.681383","10"," / ","-6.675504731538"," / "
"app1-2","easy","Solution not found (iteration limit exceded)","64.900672","10"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (time limit exceded)","135.936613","6"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Solution not found (time limit exceded)","117.408915","4"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","13.703906","7","1584.000000","30","0.981061"
"sing326","easy","Solution not found (time limit exceded)","209.720008","3"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","3.465192","4","10400800.000000","130800","0.987424"
"sing44","easy","Solution not found (time limit exceded)","151.605432","2"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","0.708231","4","2736512813.120000","529740623.2","0.806418"
"neos-4722843-widden","easy","Solution not found (time limit exceded)","105.761269","4"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (time limit exceded)","232.457230","6"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (time limit exceded)","237.420437","6"," / ","Infeasible"," / "
"rail507","easy","Feasible","2.262715","5","294.000000","174","0.408163"
"thor50dday","hard","Feasible","2.055564","1","137448896.000000","40417","0.999706"
"nw04","easy","Feasible","16.931898","9","48578.000000","16862","0.652888"
"uccase9","easy","Solution not found (time limit exceded)","60.471446","0"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","102.844685","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","173.134852","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","31.303107","0"," / ","-70.5699643"," / "
"opm2-z10-s4","hard","Feasible","160.976073","8","-15417.000000","-33269","0.536596"
"proteindesign122trx11p8","easy","Solution not found (iteration limit exceded)","22.646993","10"," / ","1747"," / "
"neos-2987310-joes","easy","Solution not found (iteration limit exceded)","177.046647","10"," / ","-607702988.3"," / "
"ns1116954","easy","Solution not found (iteration limit exceded)","25.453514","10"," / ","0"," / "
"chromaticindex1024-7","easy","Feasible","213.217262","9","4.000000","4","0.000000"
"supportcase42","easy","Feasible","0.641009","1","1550079447360172544.000000","7.75863072227","1.000000"
"ex9","easy","Solution not found (time limit exceded)","223.256781","5"," / ","81"," / "
"irish-electricity","easy","Solution not found (time limit exceded)","60.922461","0"," / ","3723497.591396"," / "
"neos-5093327-huahum","easy","Solution not found (time limit exceded)","60.687069","0"," / ","6259.999997125895"," / "
"proteindesign121hz512p9","easy","Solution not found (iteration limit exceded)","34.494260","10"," / ","1473"," / "
"sorrell3","easy","Feasible","95.629460","4","-14.000000","-16","0.125000"
"supportcase10","hard","Solution not found (time limit exceded)","115.409431","2"," / ","7"," / "
"neos-873061","easy","Feasible","43.320751","3","29725.421672","113.6562385063","0.996176"
"nursesched-medium-hint03","hard","Feasible","132.084486","9","15508.000000","115","0.992584"
"neos-4763324-toguru","easy","Solution not found (iteration limit exceded)","44.931557","10"," / ","1613.03884585"," / "
"uccase12","easy","Solution not found (time limit exceded)","61.082726","0"," / ","11507.4050616"," / "
"physiciansched6-2","easy","Solution not found (time limit exceded)","93.153759","3"," / ","49324"," / "
"neos-4532248-waihi","easy","Solution not found (iteration limit exceded)","117.290853","10"," / ","61.59999999999999"," / "
"var-smallemery-m6j6","easy","Feasible","145.803326","10","354.000000","-149.37501","1.000000"
"eilA101-2","easy","Feasible","35.957049","6","1229.401880","880.9201079999999","0.283456"
"radiationm40-10-02","hard","Solution not found (time limit exceded)","73.293455","1"," / ","155328"," / "
"netdiversion","easy","Solution not found (time limit exceded)","96.599999","2"," / ","242"," / "
"snp-02-004-104","easy","Solution not found (time limit exceded)","70.685471","1"," / ","586803238.6567289"," / "
"rd-rplusc-21","easy","Solution not found (iteration limit exceded)","70.209757","10"," / ","165395.275295"," / "
"neos-3555904-turama","easy","Solution not found (time limit exceded)","231.145243","6"," / ","-34.7"," / "
"map10","easy","Feasible","39.186083","2","-269.000000","-495","0.456566"
"map16715-04","easy","Solution not found (time limit exceded)","32.567431","0"," / ","-111"," / "
"rail02","easy","Solution not found (time limit exceded)","32.828841","0"," / ","-200.4499077"," / "
"supportcase6","easy","Feasible","52.936088","10","102359.449221","51906.47737","0.492900"
"neos-4413714-turia","easy","Solution not found (time limit exceded)","71.553408","3"," / ","45.3701670199998"," / "
"neos-631710","easy","Solution not found (time limit exceded)","49.415240","3"," / ","203"," / "
"buildingenergy","easy","Feasible","66.781237","2","7715361953.084795","33283.853236","0.999996"
"k1mushroom","easy","Solution not found (iteration limit exceded)","107.721763","10"," / ","-3288"," / "
"splice1k1","easy","Feasible","136.250014","7","-26.000000","-394","0.934010"
"physiciansched3-3","easy","Solution not found (time limit exceded)","62.163039","1"," / ","2623271.326667"," / "
"ex10","easy","Solution not found (time limit exceded)","434.923692","8"," / ","100"," / "
"bab6","hard","Solution not found (time limit exceded)","135.978407","3"," / ","-284248.2307000001"," / "
"ns1644855","easy","Solution not found (time limit exceded)","91.544439","2"," / ","-1524.33333333333"," / "
"neos-848589","easy","Feasible","68.514714","2","4421299.792100","2351.40309999697","0.999468"
"roi2alpha3n4","easy","Solution not found (iteration limit exceded)","123.460388","10"," / ","-63.20849503"," / "
"neos-5049753-cuanza","easy","Solution not found (time limit exceded)","159.985447","2"," / ","561.9999971689"," / "
"gfd-schedulen180f7d50m30k18","easy","Solution not found (time limit exceded)","63.812309","0"," / ","1"," / "
"co-100","easy","Solution not found (time limit exceded)","100.263995","7"," / ","2639942.06"," / "
"highschool1-aigio","hard","Solution not found (time limit exceded)","310.124675","6"," / ","0"," / "
"supportcase22","open","Solution not found (iteration limit exceded)","301.079942","10"," / ","110.0*"," / "
"bab2","hard","Solution not found (time limit exceded)","84.900461","3"," / ","-357544.3115"," / "
"neos-3402294-bobin","easy","Feasible","121.945368","5","0.108750","0.06724999999999949","0.381609"
"supportcase7","easy","Solution not found (time limit exceded)","65.258343","1"," / ","-1132.223177"," / "
"ns1760995","easy","Solution not found (time limit exceded)","69.749740","1"," / ","-549.21438505"," / "
"s250r10","easy","Solution not found (iteration limit exceded)","298.862128","10"," / ","-0.1717804834232"," / "
"savsched1","easy","Feasible","170.599956","5","66148.700000","3217.7","0.951357"
"neos-4647030-tutaki","hard","Solution not found (time limit exceded)","75.275532","1"," / ","27265.70599999996"," / "
"neos-5104907-jarama","hard","Solution not found (time limit exceded)","193.033133","2"," / ","935"," / "
"s100","hard","Solution not found (iteration limit exceded)","383.598921","10"," / ","-0.1697235270583"," / "
"supportcase12","easy","Feasible","106.437739","3","-5438.594507","-7559.533053817","0.280565"
"neos-5052403-cygnet","easy","Solution not found (time limit exceded)","60.454989","2"," / ","182"," / "
"roi5alpha10n8","easy","Solution not found (iteration limit exceded)","263.066077","10"," / ","-52.322274351"," / "
"neos-5114902-kasavu","hard","Solution not found (time limit exceded)","451.432356","8"," / ","655"," / "
"neos-2075418-temuka","easy","Solution not found (time limit exceded)","108.222559","1"," / ","Infeasible"," / "
"supportcase19","hard","Solution not found (time limit exceded)","48.782977","0"," / ","12677205.99992052"," / "
"neos-3402454-bohle","hard","Solution not found (time limit exceded)","250.187200","3"," / ","Infeasible"," / "
"square41","easy","Solution not found (time limit exceded)","33.298392","0"," / ","15"," / "
"square47","easy","Solution not found (time limit exceded)","60.442705","1"," / ","15.9999999997877"," / "
